	reply_settings	created_at	edit_history_tweet_ids	conversation_id	author_id	referenced_tweets	lang	text	id	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	geo.place_id	in_reply_to_user_id
3216	everyone	2023-03-09T21:37:02.000Z	['1633945009069146112']	1633945009069146112	1373668366574059523	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633945009069146112	415	0	0	0	0		
3217	everyone	2023-03-09T21:37:01.000Z	['1633945007798337543']	1633945007798337543	2423067464		en	"@laurenboebert needs to try harder 

I have a “Christian” @GOP @realDonaldTrump Liver #MAGA friend who became a grandmother at 32 &amp; a great-grandmother at 57"	1633945007798337543	0	0	0	0	2		1201670995435646976
3218	everyone	2023-03-09T21:37:01.000Z	['1633945007232102403']	1378505075652395011	1337620746210775040	[{'type': 'replied_to', 'id': '1633938878619955204'}]	en	@JamesCa70626795 @TyefiaM @PPPTCE @RealWmGClark @katgirlsc @VinceGottalotta @BSHerrle @TheLandomatic @MAGA_Translator @youknow714 @rosegar17673310 @USAintheRGV @OriginalGoalie @GThonks @mtsand3 @LostSoulCracker @AFreeQueen @astragal @CalvinE43701301 @8BrianVogel4 @p11b30 @kevinoler @Caperloo5 @wackawakca @AgainMothra @Julie_NoNumbers @Sasquatch4eva @MamieWhiteesq @Ajohnso50141696 @SmytheBobbi @TheRealMcKeever @PatriciaDupler @TShadowKnow @NaylorFran @jbizzy6969 @CarignanAbreu @PhilipEMSkinne1 @TheAnthony850 @itisjustmebabe @JimlikesBB @BconnectedJ @EarthOne_13 @GAballots @JimJimlund12 @JoSchmo79 @ruxcytbl @neal_cowboy @SpiralWrap53 @TruthPyRate Hope springs eternal.😂	1633945007232102403	0	0	1	0	10		1502750039281741824
3219	everyone	2023-03-09T21:37:00.000Z	['1633945004161871872']	1633945004161871872	84140874	[{'type': 'retweeted', 'id': '1633925843822182400'}]	en	"RT @CitizenFreePres: Biden: 

""MAGA Republicans are calling for defunding the police departments."" https://t.co/GRXiLuufzM"	1633945004161871872	84	0	0	0	0		
3220	everyone	2023-03-09T21:37:00.000Z	['1633945002635034626']	1633945002635034626	926197208403279873	[{'type': 'retweeted', 'id': '1633943710168924160'}]	en	RT @kathrynresister: MAGA Republican terrorists won't be happy until they succeed at their insurrection efforts. They will keep going until…	1633945002635034626	13	0	0	0	0		
3221	everyone	2023-03-09T21:37:00.000Z	['1633945002177863681']	1633945002177863681	1614991065882173441	[{'type': 'retweeted', 'id': '1633929601087881217'}]	en	"RT @Lauras4T: Joe ""MAGA Republicans are calling for defunding the police departments, and defunding the FBI now. That's a good one, I like…"	1633945002177863681	136	0	0	0	0		
3222	everyone	2023-03-09T21:37:00.000Z	['1633945001901318145']	1633945001901318145	207824434	[{'type': 'retweeted', 'id': '1633830122867539976'}]	en	"RT @mtaibbi: 37.  DiResta’s New Knowledge helped design the Hamilton 68 project exposed in the #TwitterFiles. 

Although it claimed to trac…"	1633945001901318145	819	0	0	0	0		
3223	everyone	2023-03-09T21:37:00.000Z	['1633945001846505475']	1633665588185948161	46177502	[{'type': 'replied_to', 'id': '1633848739973537793'}]	en	@KvotheTheArcane @TMlinek Oh, he is ultra-MAGA. I thought he survived some massive drop.	1633945001846505475	0	0	0	0	4		371620640
3224	everyone	2023-03-09T21:37:00.000Z	['1633945001783709698']	1633940295397023745	84221109	[{'type': 'replied_to', 'id': '1633940295397023745'}]	en	@tribelaw For those of the MAGA Mix that CLAIM to be Christians they certainly don't behave as such do they.	1633945001783709698	0	0	0	0	82		4091551984
3225	everyone	2023-03-09T21:37:00.000Z	['1633945001259577344']	1633945001259577344	1601247324231049218		en	"Joe Biden Walked Back MAGA Offensive
https://t.co/z8WWIyN2Ag"	1633945001259577344	0	0	0	0	3		
3226	everyone	2023-03-09T21:37:00.000Z	['1633945001158930432']	1633945001158930432	1574096740696920065		en	"Texas Just Did President Biden’s Job For Him  #MAGA #TRUMP2024 #Trump

https://t.co/zQ2KJaMrVh"	1633945001158930432	0	0	0	0	6		
3227	everyone	2023-03-09T21:36:59.000Z	['1633945000001011712']	1633945000001011712	1485395673377824783	[{'type': 'retweeted', 'id': '1633929982450778112'}]	en	RT @joncoopertweets: 🔔 “Look, daddy. Teacher says, every time a bell rings a MAGA Republican gets arrested for child porn.” https://t.co/f9…	1633945000001011712	317	0	0	0	0		
3228	everyone	2023-03-09T21:36:59.000Z	['1633944999611219968']	1633944999611219968	755779454597595139	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944999611219968	1804	0	0	0	0		
3229	everyone	2023-03-09T21:36:59.000Z	['1633944997384060929']	1633944997384060929	232353398		en	"The #MAGA #RepubliCons are imploding over @TuckerCarlson saying #IHateHimPassionately about #MoronFuhrer.

Also, that he was glad that #tRump lost so everyone could ""ignore him most night"".

No honor amongst the @GOP - #GangOfParasites and @FoxNews. 

https://t.co/vQyE3ZHCvZ"	1633944997384060929	0	0	0	0	5		
3230	everyone	2023-03-09T21:36:58.000Z	['1633944993718235136']	1633944993718235136	2786461757	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633944993718235136	415	0	0	0	0		
3231	everyone	2023-03-09T21:36:58.000Z	['1633944992354824193']	1633944992354824193	1511496958980014089	[{'type': 'quoted', 'id': '1633907174173753344'}]	en	These damn fantasyland living fuqtards 🤣😂😭 #MAGA #DeSimps https://t.co/Qo6IM9WoRn	1633944992354824193	0	2	3	0	112		
3232	everyone	2023-03-09T21:36:57.000Z	['1633944990719131649']	1633944990719131649	1188186252610359296	[{'type': 'retweeted', 'id': '1633901381705662464'}]	en	RT @jamie_raskin: Tucker Carlson advanced the absurd conspiracy theory that Antifa fighters attacked our police and waged the Jan 6 insurre…	1633944990719131649	154	0	0	0	0		
3233	everyone	2023-03-09T21:36:57.000Z	['1633944990664589320']	1378505075652395011	1177386887599861761	[{'type': 'replied_to', 'id': '1633937984142688259'}]	en	@astragal @LostSoulCracker @PPPTCE @MAGA_Translator @lavenlarose @RealWmGClark @katgirlsc @VinceGottalotta @BSHerrle @TheLandomatic @youknow714 @rosegar17673310 @USAintheRGV @OriginalGoalie @GThonks @mtsand3 @AFreeQueen @TyefiaM @CalvinE43701301 @JamesCa70626795 @8BrianVogel4 @p11b30 @kevinoler @Caperloo5 @wackawakca @AgainMothra @Sasquatch4eva @MamieWhiteesq @Ajohnso50141696 @SmytheBobbi @TheRealMcKeever @PatriciaDupler @TShadowKnow @NaylorFran @jbizzy6969 @CarignanAbreu @PhilipEMSkinne1 @TheAnthony850 @itisjustmebabe @JimlikesBB @BconnectedJ @EarthOne_13 @GAballots @JimJimlund12 @JoSchmo79 @ruxcytbl @neal_cowboy @SpiralWrap53 @TruthPyRate We can all agree that bombs hurt us all equally, no matter gender or age. Losing our home &amp; loved ones hurts no matter who we are. Starvation doesn't care what your gender is. The problem here is that people are being led to believe she was communicating something she wasn't.	1633944990664589320	0	0	1	0	13		19301471
3234	everyone	2023-03-09T21:36:56.000Z	['1633944985828458496']	1633944985828458496	33244588	[{'type': 'retweeted', 'id': '1633929982450778112'}]	en	RT @joncoopertweets: 🔔 “Look, daddy. Teacher says, every time a bell rings a MAGA Republican gets arrested for child porn.” https://t.co/f9…	1633944985828458496	317	0	0	0	0		
3235	everyone	2023-03-09T21:36:56.000Z	['1633944983995576320']	1633944983995576320	1490451046229028865	[{'type': 'retweeted', 'id': '1633883741805494272'}]	en	"RT @RachelBitecofer: MAGA Budget: spends your money on tax cuts for the rich

BIDEN budget: spends your money on you."	1633944983995576320	145	0	0	0	0		
3236	everyone	2023-03-09T21:36:55.000Z	['1633944981189607428']	1633944981189607428	1546248279142301698	[{'type': 'retweeted', 'id': '1633830122867539976'}]	en	"RT @mtaibbi: 37.  DiResta’s New Knowledge helped design the Hamilton 68 project exposed in the #TwitterFiles. 

Although it claimed to trac…"	1633944981189607428	819	0	0	0	0		
3237	everyone	2023-03-09T21:36:54.000Z	['1633944978790514688']	1633944978790514688	1137484936787574784	[{'type': 'retweeted', 'id': '1633922340449910793'}]	en	"RT @townhallcom: PRESIDENT BIDEN:

""MAGA Republicans are threatening to default on the national debt."" https://t.co/BHGvC3nv18"	1633944978790514688	10	0	0	0	0		
3238	everyone	2023-03-09T21:36:54.000Z	['1633944976315883522']	1633944976315883522	2421044982	[{'type': 'retweeted', 'id': '1633932758644068352'}]	en	RT @OccupyDemocrats: BREAKING: The CEO of Pfizer is exposed for having donated the maximum amount to Dr. Oz's disastrous failed Senate camp…	1633944976315883522	346	0	0	0	0		
3239	everyone	2023-03-09T21:36:54.000Z	['1633944975422509058']	1633944975422509058	220088759	[{'type': 'quoted', 'id': '1633919039981461505'}]	en	LIAR! You psychotic NINCOMPOOPS are calling for defunding the police…we MAGA Republicans support the LEO’S 1000% https://t.co/upI47WqDCa	1633944975422509058	0	0	0	0	1		
3240	everyone	2023-03-09T21:36:52.000Z	['1633944970519257089']	1633944970519257089	821605799340412928	[{'type': 'retweeted', 'id': '1633851604339400705'}]	en	RT @1AJBarrett: @EdKrassen In WV, and in MAGA country generally,  women &amp; children are the property of men. Until the patriarchy is overthr…	1633944970519257089	20	0	0	0	0		
3241	everyone	2023-03-09T21:36:52.000Z	['1633944968581586946']	1633944968581586946	799332391416369152	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633944968581586946	415	0	0	0	0		
3242	everyone	2023-03-09T21:36:51.000Z	['1633944966660497409']	1633944966660497409	47658858	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944966660497409	1804	0	0	0	0		
3243	everyone	2023-03-09T21:36:50.000Z	['1633944958573977601']	1633944958573977601	48083820	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944958573977601	1804	0	0	0	0		
3244	everyone	2023-03-09T21:36:49.000Z	['1633944956954869761']	1633934824925806595	1325978325064572928	[{'type': 'replied_to', 'id': '1633934824925806595'}]	en	@simonateba Someone said he tripped over a MAGA hat 🤷‍♀️	1633944956954869761	0	0	2	0	34		130003441
3245	everyone	2023-03-09T21:36:49.000Z	['1633944956262834180']	1633944956262834180	1519050456424669184	[{'type': 'retweeted', 'id': '1633899401918971904'}]	en	"RT @emma6USA: Thursday Patriots
@Lauras4T 
@misfitnici 
@SoCal720 
@PriamtheB 
@Lauria1960 
@TJLakers01 
@CL4WS_OUT 
@DollArntzen 
@JimGagn…"	1633944956262834180	189	0	0	0	0		
3246	everyone	2023-03-09T21:36:48.000Z	['1633944950244089859']	1633944950244089859	1026808626797858816	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944950244089859	1804	0	0	0	0		
3247	everyone	2023-03-09T21:36:46.000Z	['1633944943671607298']	1633944943671607298	1159180770491191296	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944943671607298	1804	0	0	0	0		
3248	everyone	2023-03-09T21:36:45.000Z	['1633944939514953729']	1633944939514953729	1617281978579189760	[{'type': 'retweeted', 'id': '1633943913512722434'}]	en	"RT @ChuckCallesto: JUST IN:  Joe Biden loses his marbles, claims “MAGA Republicans are calling for defunding the police departments.""

 htt…"	1633944939514953729	254	0	0	0	0		
3249	everyone	2023-03-09T21:36:45.000Z	['1633944939393417217']	1633944939393417217	848853296	[{'type': 'retweeted', 'id': '1633923771022098433'}]	en	RT @CAPAction: Biden's budget makes billionaires and corporations pay their fair share—no one making less than $400,000 will see their taxe…	1633944939393417217	46	0	0	0	0		
3250	everyone	2023-03-09T21:36:45.000Z	['1633944938852253697']	1633944938852253697	991832905730134016	[{'type': 'retweeted', 'id': '1633932758644068352'}]	en	RT @OccupyDemocrats: BREAKING: The CEO of Pfizer is exposed for having donated the maximum amount to Dr. Oz's disastrous failed Senate camp…	1633944938852253697	346	0	0	0	0		
3251	everyone	2023-03-09T21:36:44.000Z	['1633944937266905088']	1633944937266905088	1223418862672273409	[{'type': 'retweeted', 'id': '1633920608244486144'}]	en	"RT @VicCervantes3: 🚀Vic’sSpaceFlight🚀
@VISAnETA🚀
@DraggingCanoe62🚀
@ROCKETMANVIC🚀
@Notwoke7🚀
@1shotannie🚀
@crazy_scat_lady🚀
@MarciaN2715427…"	1633944937266905088	24	0	0	0	0		
3252	everyone	2023-03-09T21:36:43.000Z	['1633944932732862466']	1633944932732862466	35729673	[{'type': 'retweeted', 'id': '1633913336550268929'}]	en	RT @Victorshi2020: Love this: President Biden is directly calling out Kevin McCarthy and MAGA Republicans right now for voting against thin…	1633944932732862466	439	0	0	0	0		
3253	everyone	2023-03-09T21:36:43.000Z	['1633944930069499909']	1633944930069499909	1007599495285235712	[{'type': 'quoted', 'id': '1633823160901705728'}]	en	Finning to hold on to his job.  He knows if Trump is finished with him, it’ll be splitsville at FOX.  But, it’s likely to all die down and be fine for Tucker.  Trump and the other MAGA republican politicians don’t mind negative media coverage, as long as they get some good, https://t.co/A3xmPFgb3F	1633944930069499909	0	1	0	0	11		
3254	everyone	2023-03-09T21:36:43.000Z	['1633944929989787649']	1633944929989787649	1247925581347352577	[{'type': 'retweeted', 'id': '1633850267006545920'}]	en	RT @TheRichFromCali: While Maga republicans made fun of Paul Pelosi and his attack, Democrats are wishing Mitch McConnell a speedy recovery…	1633944929989787649	255	0	0	0	0		
3255	everyone	2023-03-09T21:36:43.000Z	['1633944929729748992']	1633944929729748992	23422336	[{'type': 'retweeted', 'id': '1633932398952865795'}]	en	"RT @File411: Oh I have a few things to say about this…
Start here circa May 2021
https://t.co/Ev5BvvUdiO"	1633944929729748992	3	0	0	0	0		
3256	everyone	2023-03-09T21:36:42.000Z	['1633944928907608067']	1633944928907608067	1001913416855031808	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633944928907608067	415	0	0	0	0		
3257	everyone	2023-03-09T21:36:42.000Z	['1633944928794431489']	1633944928794431489	701496562	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633944928794431489	415	0	0	0	0		
3258	everyone	2023-03-09T21:36:42.000Z	['1633944927431426049']	1633944927431426049	58337417	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633944927431426049	415	0	0	0	0		
3259	everyone	2023-03-09T21:36:40.000Z	['1633944919512367105']	1633944919512367105	840257964279713792	[{'type': 'retweeted', 'id': '1633801097319010304'}]	en	RT @azardey3: What’s interesting is the Tucker’s releasing 4 minutes of a 40k hours MAGA’s who participated &amp; haven’t been caught yet are c…	1633944919512367105	10	0	0	0	0		
3260	everyone	2023-03-09T21:36:40.000Z	['1633944919328030721']	1633944919328030721	2804020957	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944919328030721	1804	0	0	0	0		
3261	everyone	2023-03-09T21:36:40.000Z	['1633944918958678022']	1633660169417621507	705082334	[{'type': 'replied_to', 'id': '1633660169417621507'}]	en	@RonFilipkowski So now MAGA GOP are now the clothes police.	1633944918958678022	0	0	0	0	0		1298372735383605249
3262	everyone	2023-03-09T21:36:40.000Z	['1633944916660215811']	1633944916660215811	558046999	[{'type': 'retweeted', 'id': '1630703798543843328'}]	en	RT @Chicago1Ray: When Tucker releases the footage of (1-6) it'll surely show this image of Ray Epps and John Sullivan on the night of (1-5)…	1633944916660215811	616	0	0	0	0		
3263	everyone	2023-03-09T21:36:38.000Z	['1633944912017125377']	1633944912017125377	1414291199826055173	[{'type': 'retweeted', 'id': '1633943913512722434'}]	en	"RT @ChuckCallesto: JUST IN:  Joe Biden loses his marbles, claims “MAGA Republicans are calling for defunding the police departments.""

 htt…"	1633944912017125377	254	0	0	0	0		
3264	everyone	2023-03-09T21:36:38.000Z	['1633944909068763136']	1633944909068763136	1608548244770164737	[{'type': 'retweeted', 'id': '1633943553545043971'}]	en	RT @GusQuixote: @DrAndrewJackson Dude read the tea leaves. He didn't push Bannon out of anywhere, but you just pushed the entire MAGA base…	1633944909068763136	1	0	0	0	0		
3265	everyone	2023-03-09T21:36:37.000Z	['1633944906963238912']	1633944906963238912	2263370412	[{'type': 'retweeted', 'id': '1633879736207441921'}]	en	RT @dandersen9465: @NoLieWithBTC Escaped a MAGA murder, kidnapping plot to do it!	1633944906963238912	2	0	0	0	0		
3266	everyone	2023-03-09T21:36:37.000Z	['1633944905927081986']	1633944905927081986	336184140	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633944905927081986	415	0	0	0	0		
3267	everyone	2023-03-09T21:36:36.000Z	['1633944900726079489']	1633940295397023745	959869205230301185	[{'type': 'replied_to', 'id': '1633940295397023745'}]	en	"@tribelaw The MAGA right, including disgraced former attorney Jenna Ellis, positively marinates in hate.

It overflows all the time; they can't control it."	1633944900726079489	0	0	1	0	38		4091551984
3268	everyone	2023-03-09T21:36:36.000Z	['1633944900701147136']	1633944900701147136	286328370	[{'type': 'retweeted', 'id': '1633919039981461505'}]	en	"RT @greg_price11: Biden: ""MAGA Republicans are calling for defunding the police department."" https://t.co/FUiFNXAf5I"	1633944900701147136	529	0	0	0	0		
3269	everyone	2023-03-09T21:36:35.000Z	['1633944899228950528']	1633944899228950528	1225801015397453824	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944899228950528	1804	0	0	0	0		
3270	everyone	2023-03-09T21:36:34.000Z	['1633944895525367808']	1633944895525367808	1472051095274987523	[{'type': 'retweeted', 'id': '1633829656410607617'}]	en	RT @Mollyploofkins: Lauren Boebert's about to be a grandmother at 36. Her 17yr old son's girlfriend just turned 16 (he'll be 18 this month)…	1633944895525367808	1254	0	0	0	0		
3271	everyone	2023-03-09T21:36:34.000Z	['1633944893855760384']	1633944893855760384	3008237368	[{'type': 'retweeted', 'id': '1633913336550268929'}]	en	RT @Victorshi2020: Love this: President Biden is directly calling out Kevin McCarthy and MAGA Republicans right now for voting against thin…	1633944893855760384	439	0	0	0	0		
3272	everyone	2023-03-09T21:36:33.000Z	['1633944890433486849']	1633944890433486849	1537352035	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633944890433486849	415	0	0	0	0		
3273	everyone	2023-03-09T21:36:33.000Z	['1633944889909018624']	1633944889909018624	35606154		en	Republican senator refuses to discuss new footage of MAGA rioters smashing up his office https://t.co/Qe5sfIT64U	1633944889909018624	0	0	0	0	10		
3274	everyone	2023-03-09T21:36:33.000Z	['1633944889544040452']	1633944889544040452	1524473808371032065	[{'type': 'retweeted', 'id': '1633943913512722434'}]	en	"RT @ChuckCallesto: JUST IN:  Joe Biden loses his marbles, claims “MAGA Republicans are calling for defunding the police departments.""

 htt…"	1633944889544040452	254	0	0	0	0		
3275	everyone	2023-03-09T21:36:33.000Z	['1633944889380487168']	1633944889380487168	799993093	[{'type': 'retweeted', 'id': '1633575645581307904'}]	en	"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"	1633944889380487168	1616	0	0	0	0		
3276	everyone	2023-03-09T21:36:32.000Z	['1633944887040024578']	1633944887040024578	1471985554065694723	[{'type': 'retweeted', 'id': '1633610944302714881'}]	en	RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…	1633944887040024578	961	0	0	0	0		
3277	everyone	2023-03-09T21:36:32.000Z	['1633944884968148992']	1633944884968148992	759155531332390912	[{'type': 'retweeted', 'id': '1633941985848434688'}]	en	"RT @tizzywoman: Unlike the MAGA agenda, @POTUS' proposed budget lowers everyday costs for working families.

It’s fully paid for by making…"	1633944884968148992	26	0	0	0	0		
3278	everyone	2023-03-09T21:36:32.000Z	['1633944884016218113']	1633944884016218113	47388463	[{'type': 'retweeted', 'id': '1633836995255627777'}]	en	RT @cardon_brian: The freshman class of 118th Congress is a force to reckon with and very impressive. Maxwell Frost (D-FL) just slays the M…	1633944884016218113	341	0	0	0	0		
3279	everyone	2023-03-09T21:36:32.000Z	['1633944883856822272']	1633944883856822272	2186705772	[{'type': 'retweeted', 'id': '1633932758644068352'}]	en	RT @OccupyDemocrats: BREAKING: The CEO of Pfizer is exposed for having donated the maximum amount to Dr. Oz's disastrous failed Senate camp…	1633944883856822272	346	0	0	0	0		
3280	everyone	2023-03-09T21:36:32.000Z	['1633944883508523009']	1633944883508523009	1587045077322547201	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944883508523009	1804	0	0	0	0		
3281	everyone	2023-03-09T21:36:31.000Z	['1633944880664965120']	1633944880664965120	1519374901290799104	[{'type': 'quoted', 'id': '1633189110738296833'}]	en	Biggest threat to our National, Global, Election-Security? Is not TIK-TOK! it is SILENCE IN FACE OF MAGA-SEDITIONISTS REPUBLICON Terrorist-ATTACKS, COUP-ATTEMPTS, Seeking to OVERTHROW American DEMOCRACY BY FORCE, VIOLENCE! Full stop. https://t.co/8bFinkI66Y	1633944880664965120	0	1	0	0	4		
3282	everyone	2023-03-09T21:36:30.000Z	['1633944878282334208']	1633944878282334208	346985769	[{'type': 'retweeted', 'id': '1633929982450778112'}]	en	RT @joncoopertweets: 🔔 “Look, daddy. Teacher says, every time a bell rings a MAGA Republican gets arrested for child porn.” https://t.co/f9…	1633944878282334208	317	0	0	0	0		
3283	everyone	2023-03-09T21:36:30.000Z	['1633944875203796992']	1633944875203796992	920420595996733440	[{'type': 'retweeted', 'id': '1633929601087881217'}]	en	"RT @Lauras4T: Joe ""MAGA Republicans are calling for defunding the police departments, and defunding the FBI now. That's a good one, I like…"	1633944875203796992	136	0	0	0	0		
3284	everyone	2023-03-09T21:36:29.000Z	['1633944873266028546']	1633944873266028546	874364150	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944873266028546	1804	0	0	0	0		
3285	everyone	2023-03-09T21:36:28.000Z	['1633944868828618753']	1633944868828618753	1442813911158468613	[{'type': 'retweeted', 'id': '1633943882684588032'}]	en	RT @MC_Tagada94566: MAGA = NAZI. It's literally the same ideology of hate. MAGA Nazis are a hate group, because all they do is hate others.…	1633944868828618753	3	0	0	0	0		
3286	everyone	2023-03-09T21:36:28.000Z	['1633944868383801345']	1633944868383801345	938798852437626884	[{'type': 'retweeted', 'id': '1633605111372197888'}]	en	RT @jennycohn1: It isn’t exactly fun for me to take on MAGA thugs who glorify violence like veteran Teddy Daniels. Please help me by amplif…	1633944868383801345	185	0	0	0	0		
3287	everyone	2023-03-09T21:36:28.000Z	['1633944866546757633']	1633944866546757633	1497939646474596368	[{'type': 'retweeted', 'id': '1633691728048783360'}]	en	RT @NafoTx: MAGA seeing #NAFO everywhere! https://t.co/dxd5Ax31Y0	1633944866546757633	57	0	0	0	0		
3288	everyone	2023-03-09T21:36:27.000Z	['1633944865770975233']	1633944865770975233	2321130099	[{'type': 'retweeted', 'id': '1633939563889725440'}]	en	RT @ProjectLincoln: Fox News has selectively edited Trump's interviews so he doesn't sound like he's siding with Putin to give away Ukraine…	1633944865770975233	415	0	0	0	0		
3289	everyone	2023-03-09T21:36:27.000Z	['1633944864739008512']	1633784786417319939	894013062	[{'type': 'replied_to', 'id': '1633784786417319939'}]	en	@DeadlineWH Problem w the actual facts &amp; text messages from #RupertMurdoch #TuckerCarlson #FoxNews #Hannity #JennaEllis etc that r being made public due 2 th #Dominion lawsuit is that #Fox #MAGA #OAN #Newsmax oth liars &amp; #propaganda outlets is their viewers r not going to see these truths	1633944864739008512	0	0	0	0	46		860123351154556928
3290	everyone	2023-03-09T21:36:27.000Z	['1633944864135188480']	1632852850358333440	1557101967838654465	[{'type': 'replied_to', 'id': '1633309192886042624'}]	en	@MAGA_Mat45 @TortovskyCA That curmudgeon doesn't even trust in God, and is brazen enough to boast about it publicly, he's unlikely to be moved by facts or arguments. I've blocked him outright.	1633944864135188480	0	0	0	0	1		1564226619098935302
3291	everyone	2023-03-09T21:36:26.000Z	['1633944859743764481']	1633944859743764481	1586199076651298816	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944859743764481	1804	0	0	0	0		
3292	everyone	2023-03-09T21:36:24.000Z	['1633944852827197442']	1633944852827197442	475165401	[{'type': 'retweeted', 'id': '1633829656410607617'}]	en	RT @Mollyploofkins: Lauren Boebert's about to be a grandmother at 36. Her 17yr old son's girlfriend just turned 16 (he'll be 18 this month)…	1633944852827197442	1254	0	0	0	0		
3293	everyone	2023-03-09T21:36:24.000Z	['1633944852789329923']	1633944852789329923	1599242136477732871	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944852789329923	1804	0	0	0	0		
3294	everyone	2023-03-09T21:36:23.000Z	['1633944847592636416']	1633944847592636416	1585664398328270857	[{'type': 'retweeted', 'id': '1633935798792777729'}]	en	RT @TheCriticalDri1: I definitely touched a nerve with ghoulish MAGA people content to berate and would love to probably see Fetterman dead…	1633944847592636416	4	0	0	0	0		
3295	everyone	2023-03-09T21:36:22.000Z	['1633944845122441216']	1633944845122441216	769602888595374080	[{'type': 'retweeted', 'id': '1633902540147531776'}]	en	"RT @charliekirk11: Why is Schumer trying to get Tucker Carlson fired? 

Why is the regime media melting down? 

Why is the DC Uniparty marc…"	1633944845122441216	1804	0	0	0	0		
3296	everyone	2023-03-09T21:36:22.000Z	['1633944844237152256']	1633928950622584836	1606484712414928897	[{'type': 'replied_to', 'id': '1633928950622584836'}]	en	"@Maga_GA1 @DWStweets was today’s excellent entertainment!

Watching @Jim_Jordan masterfully cut her off was great…

Did the Dems really think they’d hold congress forever?

Now it’s time for payback, and it’s going to be excruciating for them.

#Trump2024 🇺🇸"	1633944844237152256	0	0	1	0	6		1420420384097177605
