|reply_settings|id|lang|text|conversation_id|author_id|referenced_tweets|edit_history_tweet_ids|created_at|public_metrics.retweet_count|public_metrics.reply_count|public_metrics.like_count|public_metrics.quote_count|public_metrics.impression_count|in_reply_to_user_id|geo.place_id
794|everyone|1633646025725423617|en|"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"|1633646025725423617|1556794522037878786|[{'type': 'retweeted', 'id': '1633575645581307904'}]|['1633646025725423617']|2023-03-09T01:48:58.000Z|769|0|0|0|0||
795|everyone|1633646025029177344|en|RT @POTUS: If MAGA Republicans in Congress get their way, 40 million Americans could lose health coverage. https://t.co/aaMt2K3NBP|1633646025029177344|19564326|[{'type': 'retweeted', 'id': '1633573309819523073'}]|['1633646025029177344']|2023-03-09T01:48:58.000Z|813|0|0|0|0||
796|everyone|1633646025012379648|en|@Fonziruv @charliekirk11 You are wasting your time on these banana Maga Republican voters😭.|1633488152580214786|2938393966|[{'type': 'replied_to', 'id': '1633491455904829440'}]|['1633646025012379648']|2023-03-09T01:48:58.000Z|0|0|0|0|2|245617298|
797|everyone|1633646023049461762|en|RT @ShoreProgress: @NewsNation @Zigmanfreud @DavidShuster @danabrams Funny how videos like this show MAGA protestors trying to stop people…|1633646023049461762|279270981|[{'type': 'retweeted', 'id': '1583786323218862080'}]|['1633646023049461762']|2023-03-09T01:48:58.000Z|4|0|0|0|0||
798|everyone|1633646021766160384|en|"RT @DDayCobra: .@AngryJoeShow brings Trump into it. And seems to think @EricDJuly is MAGA

You can't make this shit up 😅"|1633646021766160384|3198988173|[{'type': 'retweeted', 'id': '1633521712489799681'}]|['1633646021766160384']|2023-03-09T01:48:57.000Z|73|0|0|0|0||
799|everyone|1633646020490919944|en|@julie_kelly2 That’s the operative word “Some” meaning “Few” The rest of the violent MAGA insurrectionist mob was outside beating the Hell out of Police officers with weapons and chanting Hang Mike Pence on the gallows they built and inside chanting “Where’s Nancy” “We’re coming for you Nancy”|1633555561642901508|869302031516815361|[{'type': 'replied_to', 'id': '1633555561642901508'}]|['1633646020490919944']|2023-03-09T01:48:57.000Z|0|0|0|0|1|2852597261|
800|everyone|1633646016468512770|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633646016468512770|2784931113|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633646016468512770']|2023-03-09T01:48:56.000Z|1337|0|0|0|0||
801|everyone|1633646014266499072|en|When the #January6th tapes reveal the truth and lawmakers don't care, Americans have proof that the #uniparty is about money + power, not the U.S. Constitution. These are weak and viscious men. #Tucker #AmericaFirst #MAGA https://t.co/OzqUx4PiuU|1633646014266499072|1249477597425094656||['1633646014266499072']|2023-03-09T01:48:56.000Z|0|0|4|0|53||
802|everyone|1633646013830275075|en|RT @CalltoActivism: The Wisconsin Supreme Court stopped Trump from overturning the election by ONE VOTE and this week, a MAGA PAC dropped $…|1633646013830275075|1109111430257823744|[{'type': 'retweeted', 'id': '1633570500583776257'}]|['1633646013830275075']|2023-03-09T01:48:56.000Z|480|0|0|0|0||
803|everyone|1633646002422046720|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633646002422046720|26647156|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633646002422046720']|2023-03-09T01:48:53.000Z|2300|0|0|0|0||
804|everyone|1633646000027095040|en|@MikeJCzapla No, retard. I said you don’t know what it means, I haven’t asked you shit, except to show where I admitted to being maga, which you have thus far failed to accomplish.|1633632936997138432|1591850097381634049|[{'type': 'replied_to', 'id': '1633642206043992066'}]|['1633646000027095040']|2023-03-09T01:48:52.000Z|0|1|0|0|2|1548998024587886593|
805|everyone|1633645998877683712|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633645998877683712|37329339|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633645998877683712']|2023-03-09T01:48:52.000Z|596|0|0|0|0||
806|everyone|1633645998831435776|en|@thelilgusbus64 Wild to me that they mention MAGA in every sentence or Trump. He’s gone lol, how can y’all still tag this to things. Especially as a professional let alone the president insert this. Dude wants to create division. Both sides have their bad, both sides have their good.|1633603285281124352|1664037600|[{'type': 'replied_to', 'id': '1633603285281124352'}]|['1633645998831435776']|2023-03-09T01:48:52.000Z|0|1|0|0|4|558153602|
807|everyone|1633645995052630016|en|RT @1zzyzyx1: Here is @RepRaskin letting the MAGA Republicans know they worship an apologist to China, and that trump caused many needless…|1633645995052630016|3010633722|[{'type': 'retweeted', 'id': '1633505120750288896'}]|['1633645995052630016']|2023-03-09T01:48:51.000Z|231|0|0|0|0||
808|everyone|1633645994830168066|en|@atrupar McCarthy Mean Dysfunction Ahead in the House, his not qualified, creating chaos with GQP maga.|1633635821621506050|1227384676035244032|[{'type': 'replied_to', 'id': '1633635821621506050'}]|['1633645994830168066']|2023-03-09T01:48:51.000Z|0|0|0|0|4|288277167|
809|everyone|1633645989239070721|en|RT @OccupyDemocrats: BREAKING: Donald Trump is reportedly considering picking election-denying MAGA loser Kari Lake as his Vice Presidentia…|1633645989239070721|3893344223|[{'type': 'retweeted', 'id': '1633549364802260992'}]|['1633645989239070721']|2023-03-09T01:48:50.000Z|285|0|0|0|0||
810|everyone|1633645985925832704|en|RT @ProjectLincoln: Trump, bathrooms, and shiny metals. The MAGA movement has removed all substance from the GOP, turning it into a rat rac…|1633645985925832704|883421593|[{'type': 'retweeted', 'id': '1633271313291771904'}]|['1633645985925832704']|2023-03-09T01:48:49.000Z|238|0|0|0|0||
811|everyone|1633645985007009792|en|"@FauxShammity @thehill We are
ULTRA MAGA. TOOTS"|1633589930063724544|1613368862900387842|[{'type': 'replied_to', 'id': '1633612607008677891'}]|['1633645985007009792']|2023-03-09T01:48:49.000Z|0|0|0|0|0|512584031|
812|everyone|1633645979210588162|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645979210588162|183875464|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645979210588162']|2023-03-09T01:48:47.000Z|499|0|0|0|0||
813|everyone|1633645974491918336|en|RT @cardon_brian: Jamie Raskin (D-MD) #Fresh out of fucks to give calls out the nihilistic, Orwellian Ultra Maga Republicans and I am here…|1633645974491918336|21891932|[{'type': 'retweeted', 'id': '1633598051045588999'}]|['1633645974491918336']|2023-03-09T01:48:46.000Z|210|0|0|0|0||
814|everyone|1633645973355331587|en|"RT @rising_serpent: If ""ultra-MAGA"" is $2 gasoline, grocery shelves packed as far as the eye can see, plenty of baby formula, closed border…"|1633645973355331587|46562155|[{'type': 'retweeted', 'id': '1524157969449029634'}]|['1633645973355331587']|2023-03-09T01:48:46.000Z|508|0|0|0|0||
815|everyone|1633645964748619779|en|RT @JamesTate121: I lost my father to MAGA when I could not follow Donald Trump and his lies he denounced me. In 2018 I had my son with Dow…|1633645964748619779|799269904948035584|[{'type': 'retweeted', 'id': '1633645503609962496'}]|['1633645964748619779']|2023-03-09T01:48:44.000Z|9|0|0|0|0||
816|everyone|1633645962358034432|en|"RT @miguelifornia: @ChanelRion @OANN DeSantis kooks thinking MAGA will flip is hilarious

CRUZCREW 2.0 approaches
https://t.co/ZvpWmgrZ8s"|1633645962358034432|1589106171897679873|[{'type': 'retweeted', 'id': '1633644172145213448'}]|['1633645962358034432']|2023-03-09T01:48:43.000Z|4|0|0|0|0||
817|everyone|1633645958729793538|en|"@NickKnudsenUS real tough mother this rotten red senator is...
out of line like all maga"|1633586689263427585|1359396780610383872|[{'type': 'replied_to', 'id': '1633586689263427585'}]|['1633645958729793538']|2023-03-09T01:48:42.000Z|0|0|0|0|19|798953701972938752|
818|everyone|1633645956397662209|en|Name one? there have been no results whatsoever you’ve obstructed everything and now you have a speaker who doesn’t do anything but lie and give MAGA A platform to do nothing so I’m sorry. What have you done? https://t.co/6OjnvD5RZy|1633645956397662209|1519062848940433408|[{'type': 'quoted', 'id': '1633642508402958336'}]|['1633645956397662209']|2023-03-09T01:48:42.000Z|0|0|1|0|3||
819|everyone|1633645954896384002|en|"RT @ZaleskiLuke: MAGA needs you to believe this never happened. They want you to forget. Don’t.
 https://t.co/oZ2Gias6iK"|1633645954896384002|1122490765177802754|[{'type': 'retweeted', 'id': '1633450707683622917'}]|['1633645954896384002']|2023-03-09T01:48:41.000Z|168|0|0|0|0||
820|everyone|1633645937045254145|en|"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"|1633645937045254145|1552432071972364288|[{'type': 'retweeted', 'id': '1633575645581307904'}]|['1633645937045254145']|2023-03-09T01:48:37.000Z|769|0|0|0|0||
821|everyone|1633645936445366272|en|RT @JLNivlac56: I sure hope Tucker has 1st class security . . . He is telling the truth the real truth. People are scared and desperate. Th…|1633645936445366272|815775598287220736|[{'type': 'retweeted', 'id': '1633639665730199552'}]|['1633645936445366272']|2023-03-09T01:48:37.000Z|11|0|0|0|0||
822|everyone|1633645930967695362|en|"RT @WhipKClark: One year ago, Marjorie Taylor Greene spoke at a conference run by well-known white supremacists.

Today, Kevin McCarthy gav…"|1633645930967695362|921521460|[{'type': 'retweeted', 'id': '1633576200042848256'}]|['1633645930967695362']|2023-03-09T01:48:36.000Z|126|0|0|0|0||
823|everyone|1633645930489495552|en|Where the MAGA babes at? 😍|1633645930489495552|1519361289830682625||['1633645930489495552']|2023-03-09T01:48:36.000Z|0|0|0|0|36||
824|everyone|1633645928069332992|en|RT @RonFilipkowski: Part of the reason why he is failing to draw anyone for his events is right-wingers have figured out he has nothing to…|1633645928069332992|725012174461112320|[{'type': 'retweeted', 'id': '1633432287059558402'}]|['1633645928069332992']|2023-03-09T01:48:35.000Z|1808|0|0|0|0||
825|following|1633645920565985281|en|@princess_kim_k It doesn't, but it appeases the MAGA base and gets a rise out of their supporters. I think McCarthy and the MAGA party is going to use Tucker to push lies and dis-information for their political purpose because we Democrats have CNN to fact check them.|1633279160943509506|1203880496566022145|[{'type': 'replied_to', 'id': '1633526490984767520'}]|['1633645920565985281']|2023-03-09T01:48:33.000Z|0|0|0|0|8|3795043660|
826|everyone|1633645919135731712|en|RT @ybarrap: The MAGA folks on this thread are tying themselves up in a pretzel trying to explain away Tucker's passionate hatred of Trump…|1633645919135731712|1009643754934788097|[{'type': 'retweeted', 'id': '1633609843050176517'}]|['1633645919135731712']|2023-03-09T01:48:33.000Z|133|0|0|0|0||
827|everyone|1633645915700338688|en|@ConradHughs @SebGorka Brain dead maga zombie|1633639524969373698|1568658209921024001|[{'type': 'replied_to', 'id': '1633645679804293120'}]|['1633645915700338688']|2023-03-09T01:48:32.000Z|0|0|0|0|4|1441838197772746759|
828|everyone|1633645911384506368|en|"RT @emma6USA: Wednesday Blessings🙏
@Bellamari8mazz @LindaNTx @SirFlyzalot @1mir_r @JanetTX_Blessed @JanetFr11616397 @laura_7771 @PriamtheB…"|1633645911384506368|1307455798130495488|[{'type': 'retweeted', 'id': '1633602769386106880'}]|['1633645911384506368']|2023-03-09T01:48:31.000Z|100|0|0|0|0||
829|everyone|1633645907735396353|en|RT @jean_yoon: I don't believe a word that comes out of PP's filthy mouth about election integrity or foreign interference bc for years I'v…|1633645907735396353|4886200005|[{'type': 'retweeted', 'id': '1633559590792044546'}]|['1633645907735396353']|2023-03-09T01:48:30.000Z|103|0|0|0|0||
830|everyone|1633645907647373315|en|RT @StormyBotK: You are just foul @Liz_Chaney. You got spanked big time in your election, that should have been your hint, that NO ONE want…|1633645907647373315|1579623394722578434|[{'type': 'retweeted', 'id': '1633560491107962880'}]|['1633645907647373315']|2023-03-09T01:48:30.000Z|149|0|0|0|0||
831|everyone|1633645891998318592|en|"RT @DDayCobra: .@AngryJoeShow brings Trump into it. And seems to think @EricDJuly is MAGA

You can't make this shit up 😅"|1633645891998318592|1466342769409105922|[{'type': 'retweeted', 'id': '1633521712489799681'}]|['1633645891998318592']|2023-03-09T01:48:26.000Z|73|0|0|0|0||
832|everyone|1633645890203185152|en|RT @BarryBleunNila2: @politicsusa46 @RepAndyBiggsAZ Holy shit. Just imagine if he knew how to use Google and not lie, he would see how the…|1633645890203185152|1394743382354939904|[{'type': 'retweeted', 'id': '1633453893647474689'}]|['1633645890203185152']|2023-03-09T01:48:26.000Z|10|0|0|0|0||
833|everyone|1633645883991662592|en|"RT @MeidasTouch: 📺 NEW VIDEO

Even MAGA Republicans like Marjorie Taylor Greene agree: America is #SaferWithBiden https://t.co/nIwPBf3BD2"|1633645883991662592|1497392845011169281|[{'type': 'retweeted', 'id': '1631353391233503232'}]|['1633645883991662592']|2023-03-09T01:48:25.000Z|5206|0|0|0|0||
834|everyone|1633645882267832322|en|"Legal scholars: we may want to adjust accomplice liability standards for people below a certain age.

MAGA: &lt;hysterical shrieking, sets scrotum on fire&gt; https://t.co/uZZPkhUzFW"|1633645882267832322|941121655|[{'type': 'quoted', 'id': '1633583957202591752'}]|['1633645882267832322']|2023-03-09T01:48:24.000Z|0|0|2|0|42||
835|everyone|1633645882091397123|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633645882091397123|884026896803037185|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633645882091397123']|2023-03-09T01:48:24.000Z|2300|0|0|0|0||
836|everyone|1633645881902899200|en|RT @StormyBotK: You are just foul @Liz_Chaney. You got spanked big time in your election, that should have been your hint, that NO ONE want…|1633645881902899200|1615810555805315072|[{'type': 'retweeted', 'id': '1633560491107962880'}]|['1633645881902899200']|2023-03-09T01:48:24.000Z|149|0|0|0|0||
837|everyone|1633645876437479427|en|RT @GabiNga1: @keith0sta @827js @1mir_r @45tf5 @Ilegvm @Tex_2A @MNS__5 @dvicers @BFes56 @45KAG1 @LEEak23 @Bree1914 @indygri @earth_fl @Iken…|1633645876437479427|2218437631|[{'type': 'retweeted', 'id': '1633505762881282055'}]|['1633645876437479427']|2023-03-09T01:48:23.000Z|106|0|0|0|0||
838|everyone|1633645876148142081|en|"RT @Antman0528: Tweet about Ray Epps, a supposed ""MAGA Republican"", and you'll get attacked by the Liberals on here defending him. I think…"|1633645876148142081|1586794495076605953|[{'type': 'retweeted', 'id': '1633447606146744327'}]|['1633645876148142081']|2023-03-09T01:48:23.000Z|130|0|0|0|0||
839|everyone|1633645872948088832|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633645872948088832|42245932|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633645872948088832']|2023-03-09T01:48:22.000Z|1337|0|0|0|0||
840|everyone|1633645871681110018|en|RT @POTUS: If MAGA Republicans in Congress get their way, 40 million Americans could lose health coverage. https://t.co/aaMt2K3NBP|1633645871681110018|3982987413|[{'type': 'retweeted', 'id': '1633573309819523073'}]|['1633645871681110018']|2023-03-09T01:48:22.000Z|813|0|0|0|0||
841|everyone|1633645868501856256|en|RT @DJJakeJ: #MAGA on to @FoxNews 1st big Lie Covid Lies it was a cold the mild flu? If bad take horse wormer paste? Then The Vaccine is Wo…|1633645868501856256|808122612|[{'type': 'retweeted', 'id': '1633573161793998849'}]|['1633645868501856256']|2023-03-09T01:48:21.000Z|7|0|0|0|0||
842|everyone|1633645865020817409|en|@disclosetv I bet they’re all MAGA republicans. No uniparty members information will be released by this “breach.”|1633579335343828993|1585835772225142791|[{'type': 'replied_to', 'id': '1633579335343828993'}]|['1633645865020817409']|2023-03-09T01:48:20.000Z|0|0|0|0|1|15392486|
843|everyone|1633645862042697729|en|RT @benwikler: The same ultra-MAGA mega-donors who flooded the airwaves with vicious lies to help Ron Johnson win last year are at it again…|1633645862042697729|19393766|[{'type': 'retweeted', 'id': '1633546180813570049'}]|['1633645862042697729']|2023-03-09T01:48:19.000Z|83|0|0|0|0||
844|everyone|1633645861661028352|en|"RT @AwakenedOutlaw: Long-time OG @deluxe_pepe had to start anew having lost a rather large acct.

Consider a #MAGA follow.  He's a rock-sol…"|1633645861661028352|1440272433714323457|[{'type': 'retweeted', 'id': '1633561506339225602'}]|['1633645861661028352']|2023-03-09T01:48:19.000Z|39|0|0|0|0||
845|everyone|1633645857609220096|en|"MAGA are already praising this, even though it's the equivalent of saying ""if Mexico invaded the US, and Prince Charles ended it by letting them have Texas and Florida if they'd stop for now, that'd be perfectly reasonable."" https://t.co/bjA2L2GfTQ"|1633645857609220096|15447907||['1633645857609220096']|2023-03-09T01:48:18.000Z|0|0|0|0|10||
846|everyone|1633645855805947904|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645855805947904|1603550697491922945|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645855805947904']|2023-03-09T01:48:18.000Z|499|0|0|0|0||
847|everyone|1633645855663173633|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633645855663173633|1018089200|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633645855663173633']|2023-03-09T01:48:18.000Z|2300|0|0|0|0||
848|everyone|1633645850999287808|en|"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"|1633645850999287808|1385911716|[{'type': 'retweeted', 'id': '1633575645581307904'}]|['1633645850999287808']|2023-03-09T01:48:17.000Z|769|0|0|0|0||
849|everyone|1633645850508271617|en|RT @tompayer1: @TommasinaResist @aleshadalin Hitler supporters were better dressed than the MAGA's are.  The only difference?|1633645850508271617|4229242453|[{'type': 'retweeted', 'id': '1633135257527410688'}]|['1633645850508271617']|2023-03-09T01:48:17.000Z|2|0|0|0|0||
850|everyone|1633645849300402180|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645849300402180|36379062|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645849300402180']|2023-03-09T01:48:16.000Z|499|0|0|0|0||
851|everyone|1633645848058896385|en|@S_O_J_K_A @EdKrassen Wow, now that is a huge lie…how can people like you lie so much and not care…maga trash|1633538362609917964|263202844|[{'type': 'replied_to', 'id': '1633551119564546071'}]|['1633645848058896385']|2023-03-09T01:48:16.000Z|0|0|0|0|1|1578120277732491264|
852|everyone|1633645835283206145|en|RT @benwikler: We got a head start in the first two weeks of this race. Now, with four weeks left in the race, the MAGA money is flooding i…|1633645835283206145|19393766|[{'type': 'retweeted', 'id': '1633546039167705088'}]|['1633645835283206145']|2023-03-09T01:48:13.000Z|76|0|0|0|0||
853|everyone|1633645833676550145|en|RT @OccupyDemocrats: If you're horrified that MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law…|1633645833676550145|884026896803037185|[{'type': 'retweeted', 'id': '1633548281304473600'}]|['1633645833676550145']|2023-03-09T01:48:13.000Z|151|0|0|0|0||
854|everyone|1633645833445941249|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633645833445941249|1457145648378171401|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633645833445941249']|2023-03-09T01:48:13.000Z|1337|0|0|0|0||
855|everyone|1633645825414025217|en|RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…|1633645825414025217|4187200992|[{'type': 'retweeted', 'id': '1633610944302714881'}]|['1633645825414025217']|2023-03-09T01:48:11.000Z|389|0|0|0|0||
856|everyone|1633645824038289409|en|@DabbKen Stand up MAGA|1633643503346483201|21535453|[{'type': 'replied_to', 'id': '1633643503346483201'}]|['1633645824038289409']|2023-03-09T01:48:10.000Z|0|0|1|0|3|1188281884364677122|
857|everyone|1633645822993727491|en|RT @yrestorm: MAGA vs. BLM: Photos show stark contrast in police response to unresthttps://globalnews.ca/news/7560569/donald-trump-riot-cap…|1633645822993727491|387817678|[{'type': 'retweeted', 'id': '1633631656333688832'}]|['1633645822993727491']|2023-03-09T01:48:10.000Z|2|0|0|0|0||
858|everyone|1633645820539990018|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633645820539990018|1293548852298027008|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633645820539990018']|2023-03-09T01:48:09.000Z|596|0|0|0|0||
859|everyone|1633645819319537665|en|RT @WesleyR20955433: @GreatGrannyInGA It is a shame some want to burn our🇺🇸 when they are living under the privilege that others have paid…|1633645819319537665|1519860829612560384|[{'type': 'retweeted', 'id': '1633643797853913088'}]|['1633645819319537665']|2023-03-09T01:48:09.000Z|1|0|0|0|0||
860|everyone|1633645806283522048|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645806283522048|1000156075|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645806283522048']|2023-03-09T01:48:06.000Z|499|0|0|0|0||
861|everyone|1633645805872529411|en|RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…|1633645805872529411|385712761|[{'type': 'retweeted', 'id': '1633569264488820736'}]|['1633645805872529411']|2023-03-09T01:48:06.000Z|670|0|0|0|0||
862|everyone|1633645805398622208|en|RT @ProjectLincoln: Wonder what the MAGA base feels about Tucker’s comments…|1633645805398622208|404556571|[{'type': 'retweeted', 'id': '1633478069024354307'}]|['1633645805398622208']|2023-03-09T01:48:06.000Z|534|0|0|0|0||
863|everyone|1633645804970713091|en|"@4Equality4 @Ves_7 @Captain_Shiro @DineshDSouza I think all of MAGA was invited/subpoenaed.  30 evaded subpoenas or pled the 5th.  Flynn came in and just said ""Fifth""  for 2 hours.

Jared,  Ivanka testified.  I don't know ..is Hope Hicks still team trump or team out?
Any of them could have come in but the word was out.."|1633232913654267905|134680211|[{'type': 'replied_to', 'id': '1633643945673515009'}]|['1633645804970713091']|2023-03-09T01:48:06.000Z|0|1|1|0|2|134680211|
864|everyone|1633645803951607810|en|"RT @rising_serpent: If ""ultra-MAGA"" is $2 gasoline, grocery shelves packed as far as the eye can see, plenty of baby formula, closed border…"|1633645803951607810|1587811073977192450|[{'type': 'retweeted', 'id': '1524157969449029634'}]|['1633645803951607810']|2023-03-09T01:48:05.000Z|508|0|0|0|0||
865|everyone|1633645802789695488|en|RT @its_the_Dr: This is real Terrorism, this didn’t happen on Jan 6 by MAGA. https://t.co/WR9h8hc09k|1633645802789695488|1379483346|[{'type': 'retweeted', 'id': '1632993357990445056'}]|['1633645802789695488']|2023-03-09T01:48:05.000Z|801|0|0|0|0||
866|everyone|1633645799937548290|en|@JoshuaSFouts @EcoSexuality oh look.. another manly man. MAGA|1633634143836819456|1598784254934192159|[{'type': 'replied_to', 'id': '1633643171925360640'}]|['1633645799937548290']|2023-03-09T01:48:05.000Z|0|0|0|0|1|4259730014|
867|everyone|1633645799757447168|en|"@JesseKellyDC Us, real Americans, watched what happened LIVE!  Tuckers snip-it’s dosent prove anything.  This country knows the footage was given to only Tucker for a reason…to peddle your cults rhetoric.   
MAGA=terrorists"|1633480697947013122|1299012127517061129|[{'type': 'replied_to', 'id': '1633480697947013122'}]|['1633645799757447168']|2023-03-09T01:48:04.000Z|0|0|0|0|3|34082620|
868|everyone|1633645798868000771|en|@RepDonaldsPress I don’t mind it at all because it’s making the MAGA cult look even worse.|1633495927569670144|1497422958280822784|[{'type': 'replied_to', 'id': '1633495927569670144'}]|['1633645798868000771']|2023-03-09T01:48:04.000Z|0|0|0|0|1|1343968646050283522|
869|everyone|1633645797337100288|en|RT @SallyDeal4: Wanna help take back the House in '24? #Indivisible is targeting 18 districts where Biden won in 2020, but Rs were elected…|1633645797337100288|2190334998|[{'type': 'retweeted', 'id': '1633574142867046400'}]|['1633645797337100288']|2023-03-09T01:48:04.000Z|53|0|0|0|0||
870|everyone|1633645787589607425|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645787589607425|1585930501759668225|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645787589607425']|2023-03-09T01:48:02.000Z|499|0|0|0|0||
871|everyone|1633645779641581568|en|"Trump Just Got The Washington Swamp’s Attention  #MAGA #TRUMP2024 #Trump

https://t.co/8oGSwxo6L4"|1633645779641581568|1574096740696920065||['1633645779641581568']|2023-03-09T01:48:00.000Z|0|0|0|0|2||
872|everyone|1633645778534035456|en|RT @JoohnChoe: The MAGA set picking a fight with NAFO isn't a well-connected or important one, and the suspensions you've earned are scarin…|1633645778534035456|1561840600558747648|[{'type': 'retweeted', 'id': '1633595761391976448'}]|['1633645778534035456']|2023-03-09T01:47:59.000Z|26|0|0|0|0||
873|everyone|1633645776982413314|en|"@RichardGrenell @AdamKinzinger @Liz_Cheney That’s ludicrous coming from you, the #FourSeasonsTotalLandscaping #BigLie #FakeElectors champion  

Some officers took selfies or wore MAGA hats as they may have been part of plan
and 6+ were dismissed for doing so

This was planned all right 
#MAGA made sweatshirts https://t.co/KceMxc32if"|1632917807229964288|1189370991723470848|[{'type': 'replied_to', 'id': '1632917807229964288'}]|['1633645776982413314']|2023-03-09T01:47:59.000Z|0|0|0|0|1|90480218|
874|everyone|1633645765967872001|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633645765967872001|347960464|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633645765967872001']|2023-03-09T01:47:56.000Z|2300|0|0|0|0||
875|everyone|1633645764130795521|en|"@TulsiGabbard So, you do a horrible job campaigning as a democrat, they toss you out, and you seek revenge like Trump.

Maybe you should pay attention to the lies your MAGA leaders are propagating

Including Fox News employees --- e.g. Tucker Carlson. 

You're not in good company Gabbard"|1633422540491091969|1525647475901616128|[{'type': 'replied_to', 'id': '1633422540491091969'}]|['1633645764130795521']|2023-03-09T01:47:56.000Z|0|0|0|0|12|26637348|
876|everyone|1633645762159734784|en|@Schwarzenegger Sucks you were so divisive against the anti vaxers.Nor did u call out the BLM riots,&amp;.. My body my choice when u were a pregnant man on JUNiour but so divisive of MaGa and the fake insurrection and the smart anti-vaxers.Seems like- self-righteous.The hypocrit is steong in ewe 🐑|1633475508565573632|1461961862296203267|[{'type': 'replied_to', 'id': '1633475508565573632'}]|['1633645762159734784']|2023-03-09T01:47:56.000Z|0|0|0|0|2|12044602|
877|everyone|1633645757906706432|en|Hey @DanCaplis how about some vetting of your guests? Regular guest of yours right winger Ellis was censured!  Smack! Your right wing tone is reason we didn’t use your legal services. Politics (MAGA BS) doesn’t mix well with business. @9news  @CBSNewsColorado @denverpost @KDVR|1633645757906706432|1240482824496410632||['1633645757906706432']|2023-03-09T01:47:55.000Z|0|0|0|0|2||
878|everyone|1633645754559463425|en|RT @CAPAction: The MAGA Republican crackdown on your freedom knows no limits. https://t.co/hFcuPKrkIP|1633645754559463425|369497850|[{'type': 'retweeted', 'id': '1633589686156546048'}]|['1633645754559463425']|2023-03-09T01:47:54.000Z|113|0|0|0|0||
879|everyone|1633645751426318337|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633645751426318337|877640792080297984|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633645751426318337']|2023-03-09T01:47:53.000Z|499|0|0|0|0||
