	conversation_id	id	lang	reply_settings	edit_history_tweet_ids	text	author_id	created_at	referenced_tweets	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes
80	1633719700461846529	1633719700461846529	en	everyone	['1633719700461846529']	RT @DailyMemphian: The 20 hours of additional video of Tyre Nichols’ beating will no longer be released Wednesday, March 8, after a judge s…	1214416903021592576	2023-03-09T06:41:44.000Z	[{'type': 'retweeted', 'id': '1633533290945859585'}]	2	0	0	0	0				
81	1633718688259125248	1633718688259125248	en	everyone	['1633718688259125248']	#Memphis City Council passes new police reform laws following death of Tyre Nichols .....Please follow to support..... https://t.co/i9mjmHUyv8 #tennessee #blacklivesmatter #policereform #tyrenichols	1570899265928691714	2023-03-09T06:37:42.000Z		0	0	0	0	20				
82	1633703906004852745	1633703906004852745	en	everyone	['1633703906004852745']	"RT @AlkhlylyRakan: This Israeli terrorist settler walked into a Palestinian village and shot Methqal Rayan in the head at point blank!

#Fr…"	1633701606230196224	2023-03-09T05:38:58.000Z	[{'type': 'retweeted', 'id': '1624603022952128512'}]	30	0	0	0	0				
83	1633700979072696321	1633700979072696321	en	everyone	['1633700979072696321']	RT @campaigntoendqi: In response to #TyreNichols’ fatal police killing, the Memphis City Council passed a slate of new police reforms, incl…	1567085999427317760	2023-03-09T05:27:20.000Z	[{'type': 'retweeted', 'id': '1633637474793844736'}]	6	0	0	0	0				
84	1633699912159248386	1633699912159248386	en	everyone	['1633699912159248386']	"RT @AlkhlylyRakan: This Israeli terrorist settler walked into a Palestinian village and shot Methqal Rayan in the head at point blank!

#Fr…"	1628638075214503936	2023-03-09T05:23:06.000Z	[{'type': 'retweeted', 'id': '1624603022952128512'}]	30	0	0	0	0				
85	1633698148391477248	1633698148391477248	en	everyone	['1633698148391477248']	Just gonna say fuck all politicians that go public to say how “unacceptable” n “tragic” events like #TyreNichols,  #BreonnaTaylor, #GeorgeFloyd is amongst many others. If it’s tragic, how about lobbying to mandate psych evals biannually to assess mental n emotional competence.	3358809963	2023-03-09T05:16:05.000Z		0	0	0	0	22				
86	1633697908812918791	1633697908812918791	en	everyone	['1633697908812918791']	@AmySperopTV, @jgertler_WREG3, @katiefretland, @TVKelliC, @ldtestino, @MLK50Memphis, @TheTNHoller, @wendi_c_thomas, @valonfox, the PEOPLE claimed more victories for #TyreNichols last night.  City council meeting on March 21st and county commission meeting on March 20th next. . . https://t.co/XMgTTuxkE5	189164659	2023-03-09T05:15:08.000Z		0	0	1	0	71	862891855			
87	1633694889610469377	1633694889610469377	en	everyone	['1633694889610469377']	RT @CrowleyAntmarga: @RepMTG Ashli Babbit was carrying a backpack. She could have been a suicide bomber. Thank goodness the officer didn’t…	16039109	2023-03-09T05:03:08.000Z	[{'type': 'retweeted', 'id': '1620543396292050945'}]	17	0	0	0	0				
88	1633690505690087426	1633690505690087426	en	everyone	['1633690505690087426']	"RT @AlkhlylyRakan: This Israeli terrorist settler walked into a Palestinian village and shot Methqal Rayan in the head at point blank!

#Fr…"	1627918499937935361	2023-03-09T04:45:43.000Z	[{'type': 'retweeted', 'id': '1624603022952128512'}]	30	0	0	0	0				
89	1633688322227699715	1633688322227699715	en	everyone	['1633688322227699715']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	1020313904	2023-03-09T04:37:03.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
90	1633687299019128833	1633687299019128833	en	everyone	['1633687299019128833']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	1461416352468455427	2023-03-09T04:32:59.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
91	1633687038569631744	1633687038569631744	en	everyone	['1633687038569631744']	RT @donnahi07720045: @RepMTG You are correct...#TyreNichols was MURDERED and ashli babbit was killed in an insurrection that you helped cre…	16039109	2023-03-09T04:31:57.000Z	[{'type': 'retweeted', 'id': '1620817248385634304'}]	3	0	0	0	0				
92	1530751595541045249	1633685048607100928	en	everyone	['1633685048607100928']	"#DarriusStewart
#TyreNichols
#BrandonWebber
Far too many stolen lives #Memphis"	3288899755	2023-03-09T04:24:02.000Z	[{'type': 'replied_to', 'id': '1530751595541045249'}]	0	0	0	0	16	3288899755			
93	1633684392810872853	1633684392810872853	en	everyone	['1633684392810872853']	RT @_afrodiziak: Black people in Atlanta are very clear about their opposition to Cop City, which is why they’re hosting a National Day of…	3416076891	2023-03-09T04:21:26.000Z	[{'type': 'retweeted', 'id': '1633593958642200577'}]	1	0	0	0	0				
94	1633681661417123840	1633681661417123840	en	everyone	['1633681661417123840']	RT @campaigntoendqi: In response to #TyreNichols’ fatal police killing, the Memphis City Council passed a slate of new police reforms, incl…	28798999	2023-03-09T04:10:35.000Z	[{'type': 'retweeted', 'id': '1633637474793844736'}]	6	0	0	0	0				
95	1633681045311705090	1633681045311705090	en	everyone	['1633681045311705090']	I love Al Sharpton. He is a truth speaker for multiple generations. #AlSharpton #TyreNichols #TryeNicholsfuneral #BLM #JusticeForTyreNichols https://t.co/pRJVwBSEH4	2428977403	2023-03-09T04:08:08.000Z		0	0	0	0	17				
96	1633680973123469313	1633680973123469313	en	everyone	['1633680973123469313']	"RT @DARRIUSNUUKE45: Let's talk about "" All Past Deaths Caused By Memphis, TN Police Due To The Use Of Excessive Force ""
Reopen &amp; Independen…"	3288899755	2023-03-09T04:07:50.000Z	[{'type': 'retweeted', 'id': '1620196264674754560'}]	3	0	0	0	0				
97	1633680867053940737	1633680867053940737	en	everyone	['1633680867053940737']	"RT @DARRIUSNUUKE45: @MemphisHoller erase the footage &amp; other footage was edited. 
#DarriusStewart
#TyreNichols
#MEMPHIS"	3288899755	2023-03-09T04:07:25.000Z	[{'type': 'retweeted', 'id': '1623871958189281280'}]	1	0	0	0	0				
98	1633679052010663941	1633679052010663941	en	everyone	['1633679052010663941']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	911141425097641984	2023-03-09T04:00:12.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
99	1633678865712160771	1633678865712160771	en	everyone	['1633678865712160771']	RT @campaigntoendqi: In response to #TyreNichols’ fatal police killing, the Memphis City Council passed a slate of new police reforms, incl…	2567844512	2023-03-09T03:59:28.000Z	[{'type': 'retweeted', 'id': '1633637474793844736'}]	6	0	0	0	0				
100	1633675180060049408	1633675180060049408	en	everyone	['1633675180060049408']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	188464831	2023-03-09T03:44:49.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
101	1633674882419671046	1633674882419671046	en	everyone	['1633674882419671046']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	1374591650144514050	2023-03-09T03:43:38.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
102	1633674688600870913	1633674688600870913	en	everyone	['1633674688600870913']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	1527081769048035328	2023-03-09T03:42:52.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
103	1633674503052984320	1633674503052984320	en	everyone	['1633674503052984320']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	241430782	2023-03-09T03:42:08.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
104	1633674502654554113	1633674502654554113	en	everyone	['1633674502654554113']	RT @fabulosi_t: https://t.co/DxdVydVVum #BreakingNews DOJ to investigate Memphis Police Department regarding the murder of #TyreNichols. Ge…	819313038822174727	2023-03-09T03:42:08.000Z	[{'type': 'retweeted', 'id': '1633654837811335168'}]	1	0	0	0	0				
105	1633671438166097920	1633671438166097920	en	everyone	['1633671438166097920']	"RT @AlkhlylyRakan: This Israeli terrorist settler walked into a Palestinian village and shot Methqal Rayan in the head at point blank!

#Fr…"	1607149473892794374	2023-03-09T03:29:57.000Z	[{'type': 'retweeted', 'id': '1624603022952128512'}]	30	0	0	0	0				
106	1633668575654281216	1633668575654281216	en	everyone	['1633668575654281216']	RT @campaigntoendqi: In response to #TyreNichols’ fatal police killing, the Memphis City Council passed a slate of new police reforms, incl…	1244970163	2023-03-09T03:18:35.000Z	[{'type': 'retweeted', 'id': '1633637474793844736'}]	6	0	0	0	0				
107	1633668014796156931	1633668014796156931	en	everyone	['1633668014796156931']	RT @DailyMemphian: The U.S. Department of Justice said Wednesday it will create a nationwide guide on special police units after Tyre Nicho…	1185988646517776385	2023-03-09T03:16:21.000Z	[{'type': 'retweeted', 'id': '1633504600669171714'}]	4	0	0	0	0				
108	1633667859237818368	1633667859237818368	en	everyone	['1633667859237818368']	"RT @AlkhlylyRakan: This Israeli terrorist settler walked into a Palestinian village and shot Methqal Rayan in the head at point blank!

#Fr…"	1607979979853152261	2023-03-09T03:15:44.000Z	[{'type': 'retweeted', 'id': '1624603022952128512'}]	30	0	0	0	0				
109	1633667635161309185	1633667635161309185	en	everyone	['1633667635161309185']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	1301265692176642050	2023-03-09T03:14:50.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
110	1633667267396358144	1633667267396358144	en	everyone	['1633667267396358144']	"RT @AlkhlylyRakan: This Israeli terrorist settler walked into a Palestinian village and shot Methqal Rayan in the head at point blank!

#Fr…"	1585616933164130306	2023-03-09T03:13:23.000Z	[{'type': 'retweeted', 'id': '1624603022952128512'}]	30	0	0	0	0				
111	1633666958041268225	1633666958041268225	en	everyone	['1633666958041268225']	"RT @AlkhlylyRakan: This Israeli terrorist settler walked into a Palestinian village and shot Methqal Rayan in the head at point blank!

#Fr…"	1481392884272275456	2023-03-09T03:12:09.000Z	[{'type': 'retweeted', 'id': '1624603022952128512'}]	30	0	0	0	0				
112	1633665691558596609	1633665691558596609	en	everyone	['1633665691558596609']	"RT @SilvaMilva1: @ryangrim @arabarabspring Memphis police chief trained with Israel security forces 

https://t.co/3Rh11BVxqw

#IsraeliTerr…"	1602535837803110400	2023-03-09T03:07:07.000Z	[{'type': 'retweeted', 'id': '1633630137949331456'}]	1	0	0	0	0				
113	1633658066817236994	1633658066817236994	en	mentionedUsers	['1633658066817236994']	11 open #DOJ investigations across the country, including the @LMPD and @MEM_PoliceDept unconscionable, unrelenting verbal and physical abuse, numerous vicious attacks against minorities. #TyreNichols was executed! #BreonnaTaylor was murdered.	1124087157445005312	2023-03-09T02:36:49.000Z		0	1	0	0	56				
114	1633655278481686528	1633655278481686528	en	everyone	['1633655278481686528']	RT @Pharaoh23580035: 20 Hours Of Video From Tyre Nichols' Arrest To Be Released https://t.co/xPYx1GWJHC via @YouTube #tyrenichols #nichols…	1620313406346596352	2023-03-09T02:25:44.000Z	[{'type': 'retweeted', 'id': '1633619864794419201'}]	3	0	0	0	0				
115	1633654837811335168	1633654837811335168	en	everyone	['1633654837811335168']	https://t.co/DxdVydVVum #BreakingNews DOJ to investigate Memphis Police Department regarding the murder of #TyreNichols. Get em. Capital murder, 1st degree w/malicious intent, homicide, violation of civil rights, dereliction of duty, failure to render aid. https://t.co/1hxuNObAM9	1477370850147983367	2023-03-09T02:23:59.000Z		1	0	2	0	38				
116	1633654365067116544	1633654365067116544	en	everyone	['1633654365067116544']	RT @Pharaoh23580035: 20 Hours Of Video From Tyre Nichols' Arrest To Be Released https://t.co/xPYx1GWJHC via @YouTube #tyrenichols #nichols…	1605420445993426944	2023-03-09T02:22:07.000Z	[{'type': 'retweeted', 'id': '1633619864794419201'}]	3	0	0	0	0				
117	1633654258238390272	1633654258238390272	en	everyone	['1633654258238390272']	"https://t.co/gk8KAPzaxr

The #police murder #TyreNichols: 
#MemphisPolice to be investigated as judge delays release of more video and audio
It’s clear to see they beat him to death !
What a police force !"	372830746	2023-03-09T02:21:41.000Z		1	0	0	0	18				
118	1633647118014468096	1633647118014468096	en	everyone	['1633647118014468096']	RT @MemphisHoller: Is a Shelby County Judge delaying the expected release of 20+ hours of footage of the murder of #TyreNichols at the hand…	1066170467378180096	2023-03-09T01:53:19.000Z	[{'type': 'retweeted', 'id': '1633529538826104835'}]	9	0	0	0	0				
119	1633641224165900290	1633641224165900290	en	everyone	['1633641224165900290']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	1626984356215681025	2023-03-09T01:29:54.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
120	1633637474793844736	1633637474793844736	en	everyone	['1633637474793844736']	In response to #TyreNichols’ fatal police killing, the Memphis City Council passed a slate of new police reforms, including requiring cops to submit data on traffic stops, arrests, and use-of-force complaints. @ABC @kiaraalfonseca https://t.co/KauBWkqv5f	1311290755370102785	2023-03-09T01:15:00.000Z		6	0	16	1	481				
121	1633636944608649216	1633636944608649216	en	everyone	['1633636944608649216']	"RT @IndisputableTYT: ""They know training and policy are not the problems; it is the CULTURE. All officers involved acted the same way, in a…"	1592493351692926976	2023-03-09T01:12:53.000Z	[{'type': 'retweeted', 'id': '1633610295141859329'}]	12	0	0	0	0				
122	1633634563116224512	1633634563116224512	en	everyone	['1633634563116224512']	RT @MuellerSheWrote: NEW: a 6th officer named Preston Hemphill, who participated in the murder of #TyreNichols, has been placed on leave BU…	1461888559137312768	2023-03-09T01:03:25.000Z	[{'type': 'retweeted', 'id': '1620100688012541952'}]	2652	0	0	0	0				
123	1633632654070525952	1633632654070525952	en	everyone	['1633632654070525952']	"RT @Ikoofiro: Tyre Nichols was murdered by five #Memphis cops who beat him to death. No explanations for his death.

He fully cooperated wi…"	1498756236161945600	2023-03-09T00:55:50.000Z	[{'type': 'retweeted', 'id': '1619488108768280576'}]	104	0	0	0	0				
124	1633631428809310215	1633631428809310215	en	everyone	['1633631428809310215']	RT @AttorneyCrump: BREAKING: 2 EMTs and a lieutenant have been terminated by the Memphis Fire Department for violating department policies,…	1229531866010652673	2023-03-09T00:50:58.000Z	[{'type': 'retweeted', 'id': '1620207358088708096'}]	1168	0	0	0	0				
125	1632901704898281472	1633630137949331456	en	everyone	['1633630137949331456']	"@ryangrim @arabarabspring Memphis police chief trained with Israel security forces 

https://t.co/3Rh11BVxqw

#IsraeliTerrorism 
#ApartheidIsrael 
#TyreNicholsVideo 
#TyreNichols 
#MemphisPolice 
#MEMPHIS 
#IsraeliCrimes"	1607149473892794374	2023-03-09T00:45:50.000Z	[{'type': 'replied_to', 'id': '1632901704898281472'}]	1	0	1	0	4	16170253			
