	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes
3156	1633114152263614466	en	everyone	2023-03-07T14:35:30.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1621882116458815494	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633114152263614466	['1633114152263614466']	314	0	0	0	0				
3157	1633114121628442627	en	everyone	2023-03-07T14:35:23.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2251729633	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633114121628442627	['1633114121628442627']	9130	0	0	0	0				
3158	1633114023494393864	en	everyone	2023-03-07T14:34:59.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	573912374	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633114023494393864	['1633114023494393864']	9130	0	0	0	0				
3159	1633113995967119365	en	everyone	2023-03-07T14:34:53.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	360020872	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633113995967119365	['1633113995967119365']	9130	0	0	0	0				
3160	1633113985447870468	en	everyone	2023-03-07T14:34:50.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	100507316	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633113985447870468	['1633113985447870468']	9130	0	0	0	0				
3161	1633113980641107970	en	everyone	2023-03-07T14:34:49.000Z	RT @netflix: The morning after #ChrisRockLive https://t.co/9p5gs5dmMq	1633102313861656577	[{'type': 'retweeted', 'id': '1632471039811948544'}]	1633113980641107970	['1633113980641107970']	265	0	0	0	0				
3162	1633113616458084352	en	everyone	2023-03-07T14:33:22.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2895217598	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633113616458084352	['1633113616458084352']	9130	0	0	0	0				
3163	1633113548552384521	en	everyone	2023-03-07T14:33:06.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1957969410	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633113548552384521	['1633113548552384521']	9130	0	0	0	0				
3164	1633113542340558849	en	everyone	2023-03-07T14:33:04.000Z	RT @chrisrock: Get ready. My next stand-up special Selective Outrage will be streaming LIVE on Netflix. March 4 at 10pm ET/7pm PT #chrisroc…	202843441	[{'type': 'retweeted', 'id': '1607051315276021760'}]	1633113542340558849	['1633113542340558849']	695	0	0	0	0				
3165	1633113503056773123	en	everyone	2023-03-07T14:32:55.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1176965557859627008	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633113503056773123	['1633113503056773123']	9130	0	0	0	0				
3166	1633113473650442240	en	everyone	2023-03-07T14:32:48.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	866589865336549377	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633113473650442240	['1633113473650442240']	9130	0	0	0	0				
3167	1633113447389863936	en	everyone	2023-03-07T14:32:42.000Z	RT @WrapDatMusic: Kodak Black asks judge for Jolly Rancher, Then Smiles 😊                        #kodak #Sniper #rap #art #tweet100 #artist…	1481445836437565442	[{'type': 'retweeted', 'id': '1632339726899216384'}]	1633113447389863936	['1633113447389863936']	10	0	0	0	0				
3168	1633113379840708609	en	everyone	2023-03-07T14:32:26.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	183192205	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633113379840708609	['1633113379840708609']	237	0	0	0	0				
3169	1633113348412776448	en	everyone	2023-03-07T14:32:18.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1546453446324363264	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633113348412776448	['1633113348412776448']	9130	0	0	0	0				
3170	1633113142271066112	en	everyone	2023-03-07T14:31:29.000Z	"RT @anthonyscountry: If you haven't watched tonight's #CocktailswithQueens episode on @foxsoultv, then you gotta see this!

@claudiajordan,…"	602173760	[{'type': 'retweeted', 'id': '1632964305581748226'}]	1633113142271066112	['1633113142271066112']	2	0	0	0	0				
3171	1633112950687817731	en	everyone	2023-03-07T14:30:43.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1612476619779612672	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112950687817731	['1633112950687817731']	9130	0	0	0	0				
3172	1633112858706706433	en	everyone	2023-03-07T14:30:21.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	394230321	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112858706706433	['1633112858706706433']	9130	0	0	0	0				
3173	1633112852419543041	en	everyone	2023-03-07T14:30:20.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	891088001522049024	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633112852419543041	['1633112852419543041']	237	0	0	0	0				
3174	1633112826884632581	en	following	2023-03-07T14:30:14.000Z	"RT @ARTSindustree: “Can I get these shoes?” -Chris Rock 

That is getting sampled! Pay attention, music producers! 

#ChrisRockLive #chrisr…"	1511925398552125444	[{'type': 'retweeted', 'id': '1632229767347859458'}]	1633112826884632581	['1633112826884632581']	1	0	0	0	0				
3175	1633112752314097667	en	everyone	2023-03-07T14:29:56.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	314934642	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112752314097667	['1633112752314097667']	9130	0	0	0	0				
3176	1633112749659103237	en	everyone	2023-03-07T14:29:55.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	960910394335334407	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112749659103237	['1633112749659103237']	9130	0	0	0	0				
3177	1633112533203656712	en	everyone	2023-03-07T14:29:04.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	960910394335334407	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633112533203656712	['1633112533203656712']	237	0	0	0	0				
3178	1633112489213800450	en	everyone	2023-03-07T14:28:53.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1632075714	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112489213800450	['1633112489213800450']	9130	0	0	0	0				
3179	1633112444703760386	en	everyone	2023-03-07T14:28:43.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	853577389	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112444703760386	['1633112444703760386']	9130	0	0	0	0				
3180	1633112332049043456	en	everyone	2023-03-07T14:28:16.000Z	"RT @Muhammad7330433: Free Iphone 14 pro giveaway for the people of USA.
GET ACCESS HERE👇👇👇
https://t.co/rLwsS3u6ib
#freeiphone14 #iPhone14P…"	1628686578787971072	[{'type': 'retweeted', 'id': '1633088888679071744'}]	1633112332049043456	['1633112332049043456']	4	0	0	0	0				
3181	1633112304769196032	en	everyone	2023-03-07T14:28:09.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1646393388	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112304769196032	['1633112304769196032']	9130	0	0	0	0				
3182	1633112209944457216	en	everyone	2023-03-07T14:27:47.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	891088001522049024	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112209944457216	['1633112209944457216']	9130	0	0	0	0				
3183	1633112134002384896	en	everyone	2023-03-07T14:27:29.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3292164493	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112134002384896	['1633112134002384896']	9130	0	0	0	0				
3184	1633112063894487041	en	everyone	2023-03-07T14:27:12.000Z	"RT @TheWantonWench: When you say “I need a break from Harry and Meghan and this is what welcomes you, when you hope back in 🤣🤣
Via #ChrisRo…"	2954169932	[{'type': 'retweeted', 'id': '1632893264494772226'}]	1633112063894487041	['1633112063894487041']	83	0	0	0	0				
3185	1633112014003265536	en	everyone	2023-03-07T14:27:00.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	29143696	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633112014003265536	['1633112014003265536']	9130	0	0	0	0				
3186	1633111996869537803	en	everyone	2023-03-07T14:26:56.000Z	RT @netflix: The morning after #ChrisRockLive https://t.co/9p5gs5dmMq	1615694969687379969	[{'type': 'retweeted', 'id': '1632471039811948544'}]	1633111996869537803	['1633111996869537803']	265	0	0	0	0				
3187	1633111738534047747	en	everyone	2023-03-07T14:25:54.000Z	"He was feeling that ending 

#ChrisRock   #ChrisRockLive"	1312242753363832832		1633111738534047747	['1633111738534047747']	1	0	0	0	26				
3188	1633111717289787393	en	everyone	2023-03-07T14:25:49.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	714817542439743488	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111717289787393	['1633111717289787393']	9130	0	0	0	0				
3189	1633111671257325570	en	everyone	2023-03-07T14:25:38.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	1023830832	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633111671257325570	['1633111671257325570']	237	0	0	0	0				
3190	1633111651665731585	en	everyone	2023-03-07T14:25:34.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	342744080	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111651665731585	['1633111651665731585']	9130	0	0	0	0				
3191	1633111584208822273	en	everyone	2023-03-07T14:25:18.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1336784862359982080	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111584208822273	['1633111584208822273']	9130	0	0	0	0				
3192	1633111573261680648	en	everyone	2023-03-07T14:25:15.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3368306267	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111573261680648	['1633111573261680648']	9130	0	0	0	0				
3193	1633111571462336514	en	everyone	2023-03-07T14:25:15.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	153966727	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111571462336514	['1633111571462336514']	9130	0	0	0	0				
3194	1633111567402237953	en	everyone	2023-03-07T14:25:14.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1502446863580078085	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111567402237953	['1633111567402237953']	9130	0	0	0	0				
3195	1633111517850656771	en	everyone	2023-03-07T14:25:02.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1092485430451232768	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111517850656771	['1633111517850656771']	9130	0	0	0	0				
3196	1633111499324506118	en	everyone	2023-03-07T14:24:57.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1354935705257046016	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111499324506118	['1633111499324506118']	9130	0	0	0	0				
3197	1633111477233106944	en	everyone	2023-03-07T14:24:52.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	568471032	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111477233106944	['1633111477233106944']	9130	0	0	0	0				
3198	1633111382152429568	en	everyone	2023-03-07T14:24:29.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	457846851	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111382152429568	['1633111382152429568']	9130	0	0	0	0				
3199	1633111345737478146	en	everyone	2023-03-07T14:24:21.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3213655811	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111345737478146	['1633111345737478146']	9130	0	0	0	0				
3200	1633111123569278978	en	everyone	2023-03-07T14:23:28.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	119971724	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111123569278978	['1633111123569278978']	9130	0	0	0	0				
3201	1633111092657287170	en	everyone	2023-03-07T14:23:20.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1023830832	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111092657287170	['1633111092657287170']	9130	0	0	0	0				
3202	1633111058255605763	en	everyone	2023-03-07T14:23:12.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2994334291	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111058255605763	['1633111058255605763']	9130	0	0	0	0				
3203	1633111037070254083	en	everyone	2023-03-07T14:23:07.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1132473642	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111037070254083	['1633111037070254083']	9130	0	0	0	0				
3204	1633110973266444292	en	everyone	2023-03-07T14:22:52.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	721602099226644480	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633110973266444292	['1633110973266444292']	9130	0	0	0	0				
3205	1633110959165251589	en	everyone	2023-03-07T14:22:49.000Z	RT @TorraineWalker: I need someone to explain to me how a woman sleeping with her son's traumatized friend and humiliating her husband to t…	964191724351434752	[{'type': 'retweeted', 'id': '1632721609671712770'}]	1633110959165251589	['1633110959165251589']	210	0	0	0	0				
3206	1633110765287751682	en	everyone	2023-03-07T14:22:02.000Z	"RT @SakuraayumiM: Imam Mahdi? Fake or a liar... Allah knows the best.
#โฟร์ทณัฐวรรธน์ #صباح_الخير_والسعاده #فلسطين #شكراً_لمعاوية_الرواحي #…"	1606607113190772736	[{'type': 'retweeted', 'id': '1632676802404696067'}]	1633110765287751682	['1633110765287751682']	48	0	0	0	0				
3207	1633110719968280577	en	everyone	2023-03-07T14:21:52.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	61592022	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633110719968280577	['1633110719968280577']	9130	0	0	0	0				
3208	1633110693154025472	en	everyone	2023-03-07T14:21:45.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	101399045	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633110693154025472	['1633110693154025472']	9130	0	0	0	0				
3209	1633110650946723842	en	everyone	2023-03-07T14:21:35.000Z	RT @Phonchrist: Chris Rock jokes about MIchael jackson wasn’t funny at all . It’s just funny how y’all scared to talk about Elvis dating an…	1212266177856069633	[{'type': 'retweeted', 'id': '1632688531943354374'}]	1633110650946723842	['1633110650946723842']	144	0	0	0	0				
3210	1633110550954532864	en	everyone	2023-03-07T14:21:11.000Z	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	4081988541	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633110550954532864	['1633110550954532864']	237	0	0	0	0				
3211	1633110502313189377	en	everyone	2023-03-07T14:21:00.000Z	RT @IamPrincess239: @Tasterreblanche @sagesurge We as Black people don’t gotta do shit! We don’t have to be anything to anybody to be in no…	1389791653146333194	[{'type': 'retweeted', 'id': '1633078718989049857'}]	1633110502313189377	['1633110502313189377']	3	0	0	0	0				
3212	1633110354535280640	en	everyone	2023-03-07T14:20:24.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	941367121283391488	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633110354535280640	['1633110354535280640']	9130	0	0	0	0				
3213	1633110326538272769	en	everyone	2023-03-07T14:20:18.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	266920729	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633110326538272769	['1633110326538272769']	9130	0	0	0	0				
3214	1633110320775327750	en	everyone	2023-03-07T14:20:16.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1289596956709474304	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633110320775327750	['1633110320775327750']	9130	0	0	0	0				
3215	1633110207957028865	en	everyone	2023-03-07T14:19:49.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	397390627	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633110207957028865	['1633110207957028865']	9130	0	0	0	0				
3216	1633109748483588096	en	everyone	2023-03-07T14:18:00.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	786306628677021696	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109748483588096	['1633109748483588096']	9130	0	0	0	0				
3217	1633109649875501059	en	everyone	2023-03-07T14:17:36.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	42089820	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109649875501059	['1633109649875501059']	9130	0	0	0	0				
3218	1633109586650570766	en	everyone	2023-03-07T14:17:21.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	729990476	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109586650570766	['1633109586650570766']	9130	0	0	0	0				
3219	1633109519596175370	en	everyone	2023-03-07T14:17:05.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	495360584	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109519596175370	['1633109519596175370']	9130	0	0	0	0				
3220	1633109487463591936	en	everyone	2023-03-07T14:16:58.000Z	RT @netflix: It’s LIVE. Turn on Netflix right now to watch #ChrisRockLive! @chrisrock https://t.co/LHUZLYSDrj	284638400	[{'type': 'retweeted', 'id': '1632214347421483009'}]	1633109487463591936	['1633109487463591936']	293	0	0	0	0				
3221	1633109458665570311	en	everyone	2023-03-07T14:16:51.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1368823282116526080	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109458665570311	['1633109458665570311']	9130	0	0	0	0				
3222	1633109447970103297	en	everyone	2023-03-07T14:16:48.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	395585644	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109447970103297	['1633109447970103297']	9130	0	0	0	0				
3223	1633109283448446977	en	everyone	2023-03-07T14:16:09.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	870274010344546307	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109283448446977	['1633109283448446977']	9130	0	0	0	0				
3224	1633109261264846853	en	everyone	2023-03-07T14:16:04.000Z	"RT @Ghsmb_: Happy #IndependenceDay from #gsmb_2023👸🏾 Contestant Tesa.. 

#GhanaAt66 #ChrisRockLive #BBTitans2023 #Ghana #GhanaMonth https:/…"	1622358570166636547	[{'type': 'retweeted', 'id': '1632647657888919554'}]	1633109261264846853	['1633109261264846853']	14	0	0	0	0				
3225	1633109202343280641	en	everyone	2023-03-07T14:15:50.000Z	"RT @SakuraayumiM: Imam Mahdi? Fake or a liar... Allah knows the best.
#โฟร์ทณัฐวรรธน์ #صباح_الخير_والسعاده #فلسطين #شكراً_لمعاوية_الرواحي #…"	1604785582458036224	[{'type': 'retweeted', 'id': '1632676802404696067'}]	1633109202343280641	['1633109202343280641']	48	0	0	0	0				
3226	1633109177710133256	en	everyone	2023-03-07T14:15:44.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1243410084618571780	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109177710133256	['1633109177710133256']	9130	0	0	0	0				
3227	1633109025628774405	en	everyone	2023-03-07T14:15:08.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1461439604461117446	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633109025628774405	['1633109025628774405']	9130	0	0	0	0				
3228	1633109011208757248	en	everyone	2023-03-07T14:15:04.000Z	"The Israeli occupation has entered the city of Nablus in heavy forces targeting Askar refugee camp
#ChrisRockLive    #โฟร์ทณัฐวรรธน์ #NTR30 #NoToJeepneyPhaseout #ジミンちゃんありがとう https://t.co/8wTM8XBVYq"	1224777951394267136		1633109011208757248	['1633109011208757248']	0	0	1	0	236				
3229	1633108970968608775	en	everyone	2023-03-07T14:14:55.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1283690059	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633108970968608775	['1633108970968608775']	9130	0	0	0	0				
3230	1633108893617274881	en	everyone	2023-03-07T14:14:36.000Z	"RT @SakuraayumiM: Imam Mahdi? Fake or a liar... Allah knows the best.
#โฟร์ทณัฐวรรธน์ #صباح_الخير_والسعاده #فلسطين #شكراً_لمعاوية_الرواحي #…"	1607019830821158912	[{'type': 'retweeted', 'id': '1632676802404696067'}]	1633108893617274881	['1633108893617274881']	48	0	0	0	0				
3231	1633108682543181829	en	everyone	2023-03-07T14:13:46.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	57874354	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633108682543181829	['1633108682543181829']	9130	0	0	0	0				
3232	1633108634715430920	en	everyone	2023-03-07T14:13:34.000Z	RT @playarabbit: I get streams on my music, you get a shot to Win $5, if you down Let's get it! reply with screenshots streaming my music!…	1471156654729166849	[{'type': 'retweeted', 'id': '1633099524385263616'}]	1633108634715430920	['1633108634715430920']	4	0	0	0	0				
3233	1633108507577708547	en	everyone	2023-03-07T14:13:04.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1539446266886758405	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633108507577708547	['1633108507577708547']	9130	0	0	0	0				
3234	1633108490855104517	en	everyone	2023-03-07T14:13:00.000Z	RT @NetflixIsAJoke: Chris Rock: Selective Outrage is streaming NOW on Netflix #ChrisRockLive https://t.co/sbW98OJ6Vu	1272049179339169793	[{'type': 'retweeted', 'id': '1632440852650897409'}]	1633108490855104517	['1633108490855104517']	69	0	0	0	0				
3235	1633108414170644480	en	everyone	2023-03-07T14:12:42.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2467280412	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633108414170644480	['1633108414170644480']	9130	0	0	0	0				
