	id	conversation_id	text	edit_history_tweet_ids	reply_settings	author_id	lang	referenced_tweets	created_at	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	withheld.copyright	withheld.country_codes	geo.place_id
404	1633877082915889152	1633877082915889152	"RT @nameless_cynic: "" We all know the truth "": The US Consulate in Milan published a picture with the flag of Ukraine, behind which the fla…"	['1633877082915889152']	everyone	1586173113825230848	en	[{'type': 'retweeted', 'id': '1630202931097083904'}]	2023-03-09T17:07:07.000Z	84	0	0	0	0				
405	1633877082127351808	1633872186560610312	@ArmedPatriot45 @POTUS @JoeBiden He’s picking up his kick back money in the Ukraine! East Palestine has no money for the big guy!	['1633877082127351808']	everyone	61015729	en	[{'type': 'replied_to', 'id': '1633872186560610312'}]	2023-03-09T17:07:07.000Z	0	0	0	0	3	1258471176671768576			
406	1633877082123153408	1633877082123153408	"RT @RFERL: Today's 🇺🇦 updates at a glance:

⚡Ukrainian electricity company Ukrenerho says that the Zaporizhzhya nuclear power plant is rece…"	['1633877082123153408']	everyone	913891556007976960	en	[{'type': 'retweeted', 'id': '1633867053353553922'}]	2023-03-09T17:07:07.000Z	11	0	0	0	0				
407	1633877082018021399	1633877082018021399	📝🇷🇺➡️⚔️🇺🇦⚔️⤵️Massive missile strike of the Russian Armed Forces on infrastructure facilities on the territory of Ukraine on March 9 - what is known by now.: Massive missile strike of the Russian Armed Forces on infrastructure facilities on the territory https://t.co/S0Q6OPhpMe https://t.co/8cqLwdEX5f	['1633877082018021399']	everyone	1256872535204999170	en		2023-03-09T17:07:06.000Z	0	0	1	0	3				
408	1633877080944279553	1633877080944279553	RT @NintendoFan729: @Holy_McGee I guess Mr 14 year old ukraine flag has it all figured out, pack it up boys	['1633877080944279553']	everyone	1581643154197028864	en	[{'type': 'retweeted', 'id': '1633626897002164225'}]	2023-03-09T17:07:06.000Z	3	0	0	0	0				
409	1633877079644336128	1633877079644336128	"RT @BBCWorld: ""I am astonished by the complacency""

International Atomic Energy Agency (IAEA) boss Rafael Grossi appeals for a protection z…"	['1633877079644336128']	everyone	2151791698	en	[{'type': 'retweeted', 'id': '1633853901307781120'}]	2023-03-09T17:07:06.000Z	49	0	0	0	0				
410	1633877078633316352	1633877078633316352	RT @ukrcancongress: Today, #Ukrainians around the world mark the 209th anniversary of the birth of Ukraine’s bard, Taras #Shevchenko. His w…	['1633877078633316352']	everyone	1499791330205126659	en	[{'type': 'retweeted', 'id': '1633875533699088394'}]	2023-03-09T17:07:06.000Z	1	0	0	0	0				
411	1633877077194571794	1633877077194571794	"RT @sternenko: Today 4 civilians were killed by russians in Kherson. 

Ukraine needs ATACMS, F16 and more artillery shells to protect peopl…"	['1633877077194571794']	everyone	2426277074	en	[{'type': 'retweeted', 'id': '1633803881447604227'}]	2023-03-09T17:07:05.000Z	1539	0	0	0	0				
412	1633877077081620480	1633876365651918848	@Egiventer @elonmusk Lol double ukraine flags and the audacity to say someone else is embarrassing themselves. Incredible	['1633877077081620480']	everyone	2992303167	en	[{'type': 'replied_to', 'id': '1633876464239271937'}]	2023-03-09T17:07:05.000Z	0	0	19	0	43	197026603			
413	1633877076448272384	1633877076448272384	RT @nytimes: Breaking News: The Pentagon is blocking the U.S. from sharing evidence on Russian atrocities in Ukraine with the International…	['1633877076448272384']	everyone	1269295805573279745	en	[{'type': 'retweeted', 'id': '1633548066753249280'}]	2023-03-09T17:07:05.000Z	4573	0	0	0	0				
414	1633877076272107520	1633875388249296896	"@DJdolph @TheStudyofWar @georgewbarros @Newsweek @mfa_russia Remeber in woxard of Oz when the curtain was pulled back it it was a pathetic old man — Ukraine is doing this to Russia. Exposing them for the sad hate filled wannabe superpower they truly are. 

Slava Ukraini 🇺🇦 🇮🇪 https://t.co/Qxw6PliD66"	['1633877076272107520']	everyone	1583090397760212993	en	[{'type': 'replied_to', 'id': '1633876385893842944'}]	2023-03-09T17:07:05.000Z	0	0	1	0	3	2239828664			
415	1633877074334339072	1633877074334339072	"Table Tennis Ukraine Win Cup
Nazarii Haievyi V Igor Sukovatiy
EV = 3.3%
Starts at 2023-03-10 01:15 CET (in 427 mn)
Which side ? Subscribe link in bio.
#DegenerateGambler #Tabletennis"	['1633877074334339072']	everyone	1431126425180966912	en		2023-03-09T17:07:05.000Z	0	0	0	0	0				
416	1633877074162372609	1633877074162372609	There are, however, superstars that continue to support the war. https://t.co/v8MjXpXmTz	['1633877074162372609']	everyone	1447933160856162317	en		2023-03-09T17:07:05.000Z	0	0	0	0	0				
417	1633877074120429568	1633877074120429568	"RT @JackPosobiec: ""The images of the Ukraine war are horrific and you know who this war victimizes the most? BIOPC and the LGBTQ+ community…"	['1633877074120429568']	everyone	1498678416765296643	en	[{'type': 'retweeted', 'id': '1633836804746121222'}]	2023-03-09T17:07:05.000Z	242	0	0	0	0				
418	1633877073906528257	1633877073906528257	"Russia must be punished for such actions in Ukraine.  #RussiaIsATerroristState #ArmUkraineNow

https://t.co/0i45C804xw"	['1633877073906528257']	everyone	1607299687991713792	en		2023-03-09T17:07:05.000Z	0	0	0	0	2				
419	1633877073725882376	1633877073725882376	"RT @mfa_russia: 💬 #Zakharova: Western countries continue to send their mercenaries to Ukraine under the guise of humanitarian missions.

No…"	['1633877073725882376']	everyone	513051520	en	[{'type': 'retweeted', 'id': '1633821389550665729'}]	2023-03-09T17:07:05.000Z	73	0	0	0	0				
420	1633877073629683712	1633647337758429184	@RebeccaYChan Today is the same, they cry abt Ukraine but what abt Afghanistan, Syria, Lybia or Iraq? They don't care.	['1633877073629683712']	everyone	721102415	en	[{'type': 'replied_to', 'id': '1633876848412327938'}]	2023-03-09T17:07:04.000Z	0	0	0	0	1	721102415			
421	1633877073197682689	1633877073197682689	"RT @Timodc: So Kevin is a no on going to Ukraine but a yes on having a ""delegation"" visit rioters who stormed the capitol. Fascinating poli…"	['1633877073197682689']	everyone	1116361054311845889	en	[{'type': 'retweeted', 'id': '1633559742508584960'}]	2023-03-09T17:07:04.000Z	553	0	0	0	0				
422	1633877072887316480	1633877072887316480	Ukraine's nuclear plant lost power for the sixth time. Is disaster imminent? https://t.co/RxvgUtzpJE https://t.co/H7dBUjl32H	['1633877072887316480']	everyone	42940605	en		2023-03-09T17:07:04.000Z	0	0	0	1	5				
423	1633877072224608256	1633877072224608256	RT @BladeoftheS: Ofgem will increase energy bills by 20% to £3,000 in April even though prices will have been falling for 9 months straight…	['1633877072224608256']	everyone	528775542	en	[{'type': 'retweeted', 'id': '1633853462269030400'}]	2023-03-09T17:07:04.000Z	167	0	0	0	0				
424	1633877072195223553	1633877072195223553	"RT @visegrad24: Oleg and Nikita, father and son, both killed in Bakhmut.

The father covered his son with his body, but the artillery shell…"	['1633877072195223553']	everyone	710548320792383488	en	[{'type': 'retweeted', 'id': '1633808439846510594'}]	2023-03-09T17:07:04.000Z	2465	0	0	0	0				
425	1633877072064937987	1633877072064937987	RT @mtaibbi: 7.  In some cases, state reports didn’t even assert misinformation. Here, a list of YouTube videos is flagged for “anti-Ukrain…	['1633877072064937987']	everyone	1403780034	en	[{'type': 'retweeted', 'id': '1633830026247569416'}]	2023-03-09T17:07:04.000Z	1188	0	0	0	0				
426	1633877071050178560	1633877071050178560	Ukraine news: Russian missile barrage hits residential buildings, critical infrastructure #CanadaDefense #SpecialForce #CanadianArmy #CanadianDefense #CanadianDefenseNews [Video] https://t.co/ZtwrcOtf4T	['1633877071050178560']	everyone	1604988248580685826	en		2023-03-09T17:07:04.000Z	0	0	0	0	0				
427	1633877069091475458	1633877069091475458	"RT @leslibless: Key Trump Impeachment Witness Vindman Busted For Dealing Lucrative $12M Defense Contracts in Ukraine
https://t.co/GLVa35Jqnl"	['1633877069091475458']	everyone	2763716202	en	[{'type': 'retweeted', 'id': '1633797431342104579'}]	2023-03-09T17:07:03.000Z	609	0	0	0	0				
428	1633877068860751873	1633877068860751873	RT @umapess24988053: Help for Ukraine! Nuovo: ⬆️ sollecito a MI x #StopNetrebko (please like, RT⬆️) @Deschampslaur20 @GustavoMichele6 @Anac…	['1633877068860751873']	everyone	1552763142488440836	en	[{'type': 'retweeted', 'id': '1633777736547270659'}]	2023-03-09T17:07:03.000Z	1	0	0	0	0				
429	1633877068432961542	1633877068432961542	RT @vera_mironov: “Since Russian invasion in Ukraine, thirteen Russians working for FSB have been arrested illegally crossing into the US f…	['1633877068432961542']	everyone	822481622448689153	en	[{'type': 'retweeted', 'id': '1633838970382749696'}]	2023-03-09T17:07:03.000Z	27	0	0	0	0				
430	1633877067506024454	1633877067506024454	"RT @connorobrienNH: BREAKING: Biden's FY24 budget is out! Here's what we know on defense:
—$886B for overall national defense, up from $858…"	['1633877067506024454']	everyone	3401497234	en	[{'type': 'retweeted', 'id': '1633875761093279763'}]	2023-03-09T17:07:03.000Z	7	0	0	0	0				
431	1633877067443089409	1633877067443089409	"RT @Liveuamap: New video with ""resistance against Putin's regime"" filmed in Plekhovo village of Kursk region on the border with Ukraine htt…"	['1633877067443089409']	everyone	3233605570	en	[{'type': 'retweeted', 'id': '1633834638664949763'}]	2023-03-09T17:07:03.000Z	30	0	0	0	0				
432	1633877067203739648	1633877067203739648	RT @LeadingReport: BREAKING: Key Trump impeachment witness has been busted for dealing lucrative defense contracts in Ukraine.	['1633877067203739648']	everyone	1518911443252490240	en	[{'type': 'retweeted', 'id': '1633670721388806157'}]	2023-03-09T17:07:03.000Z	1335	0	0	0	0				
433	1633877066474205185	1633877066474205185	RT @MuellerSheWrote: Garland is seizing the assets of all the oligarchs that helped trump win in 2016 and I’m here for it. Igor Sechin met…	['1633877066474205185']	everyone	1193376632	en	[{'type': 'retweeted', 'id': '1633744005493325824'}]	2023-03-09T17:07:03.000Z	1083	0	0	0	0				
434	1633877066184523805	1633877066184523805	"RT @warrenswil: #Ukraine hit by massive rocket attack
Missiles slam into Lviv &amp; cities across country
#WarCriminal Putin must be stopped
Ze…"	['1633877066184523805']	everyone	1624948567352672257	en	[{'type': 'retweeted', 'id': '1633848716003258368'}]	2023-03-09T17:07:03.000Z	38	0	0	0	0				
435	1633877065056530432	1633877065056530432	"🇺🇦 💔 UKRAINE RESCUES
10 dead 

Massive 🇷🇺 missile attacks across the country: 

Kyiv, 
Regions:
#Dnipro
#Odesa
#Kharkiv 
#Zaporizhzhia
#Lviv 
Ivano-Frankivsk 
Zhytomyr 
Vinnytsia ...

#ThisIsRussia
Attacks on critical infrastructure facilities, residential buildings

#Bakhmut https://t.co/rP1Y9MDwQE"	['1633877065056530432']	everyone	1530719892541804545	en		2023-03-09T17:07:02.000Z	0	0	1	0	12				
436	1633877064976564237	1633877064976564237	"RT @SarahAshtonLV: In Kharkiv we understand that no power equals no problem.

In Kharkiv we don't bow to Russian terrorism. 

In Kharkiv we…"	['1633877064976564237']	everyone	1603538311393513474	en	[{'type': 'retweeted', 'id': '1633829734831501313'}]	2023-03-09T17:07:02.000Z	87	0	0	0	0				
437	1633877064356085760	1633877064356085760	RT @PeImeniPusha: The next six months will be critical for the conflict over Ukraine, the CIA director said during a congressional committe…	['1633877064356085760']	everyone	202762189	en	[{'type': 'retweeted', 'id': '1633876125259812864'}]	2023-03-09T17:07:02.000Z	10	0	0	0	0				
438	1633877062938132491	1633877062938132491	RT @ScarletAgta: Wow! It's up to number 11 in Spotify Viral in Ukraine 💕 https://t.co/ioWVzdFHvj	['1633877062938132491']	everyone	1537073868216598530	en	[{'type': 'retweeted', 'id': '1633822543990669312'}]	2023-03-09T17:07:02.000Z	4	0	0	0	0				
439	1633877061659152384	1633877061659152384	RT @Igor_from_Kyiv_: The Ministry of Terrorism of russia showed how missiles were launched on the territory of Ukraine during the last mass…	['1633877061659152384']	everyone	1329123577	en	[{'type': 'retweeted', 'id': '1633823514959523841'}]	2023-03-09T17:07:02.000Z	29	0	0	0	0				
440	1633877061549817869	1633877061549817869	RT @With__Ukraine: Russia has been attacking Kharkiv ever since the beginning of its full-scale invasion of Ukraine, with another massive m…	['1633877061549817869']	everyone	788068200680423424	en	[{'type': 'retweeted', 'id': '1633841212934488069'}]	2023-03-09T17:07:02.000Z	7	0	0	0	0				
441	1633877060447006720	1633877060447006720	"RT @bmcarthur17: The war in Ukraine has increased the visibility of Ukraine's LGBTQIA community.

LGBTQ organizations have transformed them…"	['1633877060447006720']	everyone	1593294972991819776	en	[{'type': 'retweeted', 'id': '1633861788352794625'}]	2023-03-09T17:07:01.000Z	6	0	0	0	0				
442	1633877060379897857	1633877060379897857	"RT @brykharris: Biden proposes $842 billion Pentagon budget, a $26 billion (3.2%) increase. Per OMB: 
*$9.1 billion for Pacific Deterrence…"	['1633877060379897857']	everyone	16547587	en	[{'type': 'retweeted', 'id': '1633877022907695116'}]	2023-03-09T17:07:01.000Z	1	0	0	0	0				
443	1633877058580549632	1633877058580549632	"RT @KyivIndependent: ⚡️Intelligence: Russia preparing 'large-scale provocation' on Ukrainian-Belarusian border.

The alleged provocation ma…"	['1633877058580549632']	everyone	1342128007201382400	en	[{'type': 'retweeted', 'id': '1633865826414493696'}]	2023-03-09T17:07:01.000Z	143	0	0	0	0				
444	1633877056059772929	1633877056059772929	"RT @reactionlife: Is Ukraine behind the Nord Stream explosion? 

New evidence suggests that an influential Ukrainian may have bankrolled th…"	['1633877056059772929']	everyone	968943775648161793	en	[{'type': 'retweeted', 'id': '1633545627199234048'}]	2023-03-09T17:07:00.000Z	1	0	0	0	0				
445	1633877055996821505	1633877055996821505	"RT @ricwe123: The US/NATO orchestration of the 2014 Maidan coup in Ukraine. 
Victoria Nuland had a hand in every US intervention in the pas…"	['1633877055996821505']	everyone	1519811864485634049	en	[{'type': 'retweeted', 'id': '1633785840844386305'}]	2023-03-09T17:07:00.000Z	493	0	0	0	0				
446	1633877055782916101	1633877055782916101	RT @xhacka_olta: 📍At #BudapestBalkansForum Interesting discussions on situation in #WB,🇪🇺 integration,regional coop, security&amp;development c…	['1633877055782916101']	everyone	517895410	en	[{'type': 'retweeted', 'id': '1633875237279502336'}]	2023-03-09T17:07:00.000Z	17	0	0	0	0				
447	1633877055199928321	1633877055199928321	"RT @JackPosobiec: ""The images of the Ukraine war are horrific and you know who this war victimizes the most? BIOPC and the LGBTQ+ community…"	['1633877055199928321']	everyone	1590346271910375424	en	[{'type': 'retweeted', 'id': '1633836804746121222'}]	2023-03-09T17:07:00.000Z	242	0	0	0	0				
448	1633877053383774208	1633877053383774208	"RT @oryxspioenkop: Counting Down: List Of Russian Army Equipment Not Yet Destroyed In #Ukraine 🇷🇺🇺🇦

Eliminated: S-300V(M) SAM System

Full…"	['1633877053383774208']	everyone	2467763480	en	[{'type': 'retweeted', 'id': '1633861822884511744'}]	2023-03-09T17:07:00.000Z	63	0	0	0	0				
449	1633877053274730496	1633877053274730496	RT @DanaSLJL: Kyiv today, 9th of March!terorist 🇷🇺 targeting residential areas! another 🇷🇺 war crime, another day of wondering why until th…	['1633877053274730496']	everyone	1499413045147283458	en	[{'type': 'retweeted', 'id': '1633749354178592769'}]	2023-03-09T17:07:00.000Z	4	0	0	0	0				
450	1633877053106946048	1633877053106946048	RT @mfa_russia: 💬 #Zakharova: The comparison drawn between the special operation in Ukraine to Hitler’s invasion of Norway in 1940 only hig…	['1633877053106946048']	everyone	1594744671946915841	en	[{'type': 'retweeted', 'id': '1633845416172322822'}]	2023-03-09T17:07:00.000Z	19	0	0	0	0				
451	1633877052423311362	1633877052423311362	RT @BetrayedPatriot: Height of shamelessness from spineless people who claimed they stopped Russo-Ukraine war.	['1633877052423311362']	everyone	1446621317340360709	en	[{'type': 'retweeted', 'id': '1633838822357360641'}]	2023-03-09T17:06:59.000Z	4	0	0	0	0				
452	1633877051957444641	1633877051957444641	"RT @KpsZSU: We need F-16. 
With these aircraft, we will be able to better protect the people and infrastructure of Ukraine. 
The F-16 will…"	['1633877051957444641']	everyone	924164474084495360	en	[{'type': 'retweeted', 'id': '1633776371645267968'}]	2023-03-09T17:06:59.000Z	1002	0	0	0	0				
453	1633877051538284544	1633877051538284544	Ukraine war: Russian air strikes cut power at Zaporizhzhia nuclear plant. Know it’s time to provide Ukraine with NATO air support.  https://t.co/8woeS6B9Ih	['1633877051538284544']	everyone	1594688815222120449	en		2023-03-09T17:06:59.000Z	0	0	0	0	3				
454	1633877051399880704	1633877051399880704	RT @WarMonitors: ⚡️Lithuanian military intelligence: Russia has enough resources continue the war in Ukraine for two years — Reuters	['1633877051399880704']	everyone	1351173763790995468	en	[{'type': 'retweeted', 'id': '1633804405165178880'}]	2023-03-09T17:06:59.000Z	178	0	0	0	0				
455	1633877051152138241	1633877051152138241	Russian Defense Ministry: During today's attacks on the territory of Ukraine, hypersonic Kinzhal missiles were used.  Key elements of the military infrastructure of Ukraine, enterprises of the military-industrial complex, as well as energy facilities that https://t.co/iphAjh9FIJ… https://t.co/cjnn005v70	['1633877051152138241']	everyone	7438552	en		2023-03-09T17:06:59.000Z	0	0	0	0	5				
456	1633877050766524416	1633813929800486913	@MostlyPeacefull Take your ukraine decorations down. The season is over.	['1633877050766524416']	everyone	1612791737780523008	en	[{'type': 'replied_to', 'id': '1633875460714004497'}]	2023-03-09T17:06:59.000Z	0	0	0	0	3	1393287208426082306			
457	1633877050250653696	1633867078896582662	@ClarkeMicah @PaulWeedon14 Many Nazis in Ukraine . A few in the UK . Thousands and thousands in the EU #4thReich https://t.co/l9Gpws8VQk	['1633877050250653696']	everyone	1323310246199263233	en	[{'type': 'replied_to', 'id': '1633867078896582662'}]	2023-03-09T17:06:59.000Z	0	0	0	0	3	405605548			
458	1633877050070290432	1633877050070290432	"I'm guessing THREE possible Eurovision winners now to see if Im right till May.

1.Sweden🇸🇪
&lt;Juries landslide 100%&gt;
To me, 70% winning chance.
—————
2.Finland🇫🇮
&lt;Televote possibleTop1&gt;
3.Israel🇮🇱
&lt;Another Chanel Moment&gt;
—————
Unlikely to win:
4.Ukraine/5.Norway./6.Spain/7.Italy"	['1633877050070290432']	everyone	1627275290883022848	en		2023-03-09T17:06:59.000Z	0	0	0	0	6				
459	1633877049113968641	1633877049113968641	RT @GonzaloLira1968: The project to destabilize Russia via a proxy war in Ukraine is very obviously a bust. Russia is winning, and there’s…	['1633877049113968641']	everyone	818467340895522817	en	[{'type': 'retweeted', 'id': '1633512421888335886'}]	2023-03-09T17:06:59.000Z	422	0	0	0	0				
460	1633877047545307137	1633877047545307137	RT @keepitwilder: Vindman who testified against Trump in Ukraine Impeachment Hoax has been been busted trying to peddle defense contract to…	['1633877047545307137']	everyone	48867693	en	[{'type': 'retweeted', 'id': '1633808829161824256'}]	2023-03-09T17:06:58.000Z	99	0	0	0	0				
461	1633877046500917248	1633877046500917248	RT @maria_drutska: Moscow does not realise this, or maybe they do, but they justified their latest missile attacks on Ukraine’s infrastruct…	['1633877046500917248']	everyone	855237438	en	[{'type': 'retweeted', 'id': '1633837647549566985'}]	2023-03-09T17:06:58.000Z	167	0	0	0	0				
462	1633877046266036225	1633877046266036225	"Table Tennis Ukraine Win Cup
Sergey Skachenko V Igor Sukovatiy
EV = 5.3%
Starts at 2023-03-10 00:15 CET (in 368 mn)
Which side ? Subscribe link in bio.
#DegenerateGambler #Tabletennis"	['1633877046266036225']	everyone	1431126425180966912	en		2023-03-09T17:06:58.000Z	0	0	0	0	1				
463	1633877042847711232	1633858972506619904	@FoxNews THE WEST #America #Lavrov #UN #Ukraine #Russia #Nato #US #Putin #Zelensky #UN #EU #Europe #Asia #Africa #thewest https://t.co/AnsmvvudUG	['1633877042847711232']	everyone	770680791617732608	en	[{'type': 'replied_to', 'id': '1633858972506619904'}]	2023-03-09T17:06:57.000Z	0	0	1	0	1	1367531			
464	1633877041539088385	1633877041539088385	"RT @ricwe123: The US/NATO orchestration of the 2014 Maidan coup in Ukraine. 
Victoria Nuland had a hand in every US intervention in the pas…"	['1633877041539088385']	everyone	1277976484225757186	en	[{'type': 'retweeted', 'id': '1633785840844386305'}]	2023-03-09T17:06:57.000Z	493	0	0	0	0				
465	1633877041262231553	1633877041262231553	"RT @Salansar1: Fingers crossed 🤞🏻!

#SaudiArabia🇸🇦 has the willingness and capability to become the #peace mediator between #Russia🇷🇺 &amp; #Uk…"	['1633877041262231553']	everyone	1327488462	en	[{'type': 'retweeted', 'id': '1633830219428827142'}]	2023-03-09T17:06:57.000Z	55	0	0	0	0				
466	1633877037201883162	1633877037201883162	RT @RichardGrenell: It took over a year because the corporate media are all in - but the people are beginning to rise up and demand that De…	['1633877037201883162']	everyone	1574181756533612544	en	[{'type': 'retweeted', 'id': '1633825221240324097'}]	2023-03-09T17:06:56.000Z	283	0	0	0	0				
467	1633877035159257099	1633877035159257099	RT @Batumelebi_ge: 1/2- Nadim Khmaladze, a 🇬🇪fighter in Ukraine, has been arrested in Tbilisi and is allegedly being detained. As his frien…	['1633877035159257099']	everyone	1579460355096547328	en	[{'type': 'retweeted', 'id': '1633496776861790215'}]	2023-03-09T17:06:55.000Z	174	0	0	0	0				
468	1633877033217593346	1633877033217593346	RT @mtaibbi: 7.  In some cases, state reports didn’t even assert misinformation. Here, a list of YouTube videos is flagged for “anti-Ukrain…	['1633877033217593346']	everyone	2203438843	en	[{'type': 'retweeted', 'id': '1633830026247569416'}]	2023-03-09T17:06:55.000Z	1188	0	0	0	0				
469	1633877032248676352	1633877032248676352	"From @StephenKinzer: Facing a common enemy, we make a grim bargain. The United States and Europe provide money and weapons, while Ukraine provides the soldiers who fight and die. This deal is part of every proxy war.
https://t.co/m1JdezmprD"	['1633877032248676352']	everyone	24237542	en		2023-03-09T17:06:55.000Z	0	0	0	0	12				
470	1633877031359516674	1633877031359516674	RT @GonzaloLira1968: Fantastical or not, they give the Germans the political cover to get out of Ukraine without breaking their relationshi…	['1633877031359516674']	everyone	818467340895522817	en	[{'type': 'retweeted', 'id': '1633512416783867938'}]	2023-03-09T17:06:54.000Z	339	0	0	0	0				
471	1633877029052649472	1633877029052649472	RT @LeadingReport: BREAKING: Key Trump impeachment witness has been busted for dealing lucrative defense contracts in Ukraine.	['1633877029052649472']	everyone	73646732	en	[{'type': 'retweeted', 'id': '1633670721388806157'}]	2023-03-09T17:06:54.000Z	1335	0	0	0	0				
472	1633877028775809024	1633877028775809024	@USPS @USPSHelp I have a carrier refusing to deliver mail because I allegedly place mail on top of the mail box. This in itself isn’t a legal reason to withhold mail. Any help would be appreciated. #fypシ #19years #İstanbul #NRLPanthersSouths #statehouse #Ukraine #illegal https://t.co/H1lyL5x2IX	['1633877028775809024']	everyone	1626803367820361728	en		2023-03-09T17:06:54.000Z	0	0	0	0	17	386507775			
473	1633877028687732736	1633877028687732736	RT @GlasnostGone: Newmarket horse trainer Gay Kelleway, who was the first female jockey to win at Royal Ascot said saving horses in #Ukrain…	['1633877028687732736']	everyone	900272325752389632	en	[{'type': 'retweeted', 'id': '1633804150377947136'}]	2023-03-09T17:06:54.000Z	41	0	0	0	0				
474	1633877028675162112	1633877028675162112	Fantastic lecture by Olena Mytnyk to the BHRE LLM students today on Business and Human Rights in the war of agreession against Ukraine. #bizhumanrights #ukraine Thanks to CARA and British Academy for making it possible. And thanks to Özgür Heval Çɪnar for…https://t.co/jmCHHxitDR	['1633877028675162112']	everyone	705072337088069633	en		2023-03-09T17:06:54.000Z	0	0	0	0	3				
475	1633877028461064192	1633877028461064192	RT @frontlinekit: Special thanks to @FelicitySpector for talking about her time with us at FLK, ♥️ to @djknowles22 for another incredible e…	['1633877028461064192']	everyone	1533874645	en	[{'type': 'retweeted', 'id': '1633820635594993664'}]	2023-03-09T17:06:54.000Z	11	0	0	0	0				
476	1633877027874045957	1633877027874045957	RT @GovernorPataki: Our latest video from the Super Bowl of the ⁦@NFL⁩ and ⁦@KyleBrandt⁩ honoring ⁦@ulaf_ua⁩ and ⁦@Ukraine⁩ solidifies befo…	['1633877027874045957']	everyone	330497152	en	[{'type': 'retweeted', 'id': '1633156161213169666'}]	2023-03-09T17:06:54.000Z	34	0	0	0	0				
477	1633877023801376769	1633877023801376769	RT @GophMich: @Egiventer @elonmusk You are an embarrassment, even to Ukraine.	['1633877023801376769']	everyone	1063837131884425222	en	[{'type': 'retweeted', 'id': '1633876936777928710'}]	2023-03-09T17:06:53.000Z	1	0	0	0	0				
478	1633877023184519196	1633877023184519196	"RT @KyivIndependent: ⚡️Slovakia and Poland 'ready' to send MiG-29 fighter jets to Ukraine.

Slovakia's Defense Minister Jaroslav Nad confir…"	['1633877023184519196']	everyone	39565575	en	[{'type': 'retweeted', 'id': '1633811130752589825'}]	2023-03-09T17:06:52.000Z	343	0	0	0	0				
479	1633877022907695116	1633877022907695116	"Biden proposes $842 billion Pentagon budget, a $26 billion (3.2%) increase. Per OMB: 
*$9.1 billion for Pacific Deterrence Initiative
*$37.7 billion for nuclear modernization 
*$6 billion Ukraine aid
*Shipbuilding investments
w/ @LeoShane @reporterjoe 
https://t.co/D1Pp1tbz7U"	['1633877022907695116']	everyone	254766583	en		2023-03-09T17:06:52.000Z	1	0	0	0	46				
480	1633877022136233987	1633282805437431809	@SloNukem @graphxdesigner2 @CitizenFreePres So you have been to Ukraine then have you nazi, did you shoot zee Russians. Zee fuhrer would be proud sloneutered.	['1633877022136233987']	everyone	1585883313582985216	en	[{'type': 'replied_to', 'id': '1633626484211617793'}]	2023-03-09T17:06:52.000Z	0	0	0	0	1	1586117940557905920			
481	1633877021930536960	1633873343660318721	@AntoineG_author Maybe. I feel like every case is different, and not all frozen funds can be forfeit to help Ukraine. But we'll see.	['1633877021930536960']	everyone	1329890921203331072	en	[{'type': 'replied_to', 'id': '1633873343660318721'}]	2023-03-09T17:06:52.000Z	0	1	1	0	4	1498553210474270721			
482	1633877021926227972	1632984336151752715	"@G_Succubus @Benjaminruben30 @mfa_russia Come around to what? I never denied such problems.

But unlike yourself, I do not consider the issues that were in Ukraine solved by killing children and a campaign of destruction and occupation.

Made even worse with how putinists have embraced nazi idealism."	['1633877021926227972']	everyone	79482699	en	[{'type': 'replied_to', 'id': '1633864895103143939'}]	2023-03-09T17:06:52.000Z	0	1	0	0	4	1586063566594985984			
483	1633877018025525271	1633877018025525271	"RT @visegrad24: Oleg and Nikita, father and son, both killed in Bakhmut.

The father covered his son with his body, but the artillery shell…"	['1633877018025525271']	everyone	2831591	en	[{'type': 'retweeted', 'id': '1633808439846510594'}]	2023-03-09T17:06:51.000Z	2465	0	0	0	0				
484	1633877017639927809	1633877017639927809	RT @SonerCagaptay: What does Turkey gain from pursuing a “non-binary” policy on the Ukraine War, supporting Ukraine militarily while keepin…	['1633877017639927809']	everyone	19972531	en	[{'type': 'retweeted', 'id': '1633871314221166594'}]	2023-03-09T17:06:51.000Z	1	0	0	0	0				
485	1633877016876285962	1633877016876285962	Gordon Chang to Newsmax: Put US Military on High Alert Over China https://t.co/Qibns8dlQL I would agree with this exception: Our military response is being sent to Ukraine. We may not have a high alert, recall the Chinese spy balloon, that was our high alert.	['1633877016876285962']	everyone	1710633787	en		2023-03-09T17:06:51.000Z	0	0	0	0	5				
486	1633877016758845440	1630227761812914183	@onlydjole Putin needs to be actually hammered with nails. He is a war criminal and totally suicidal! His acts in Ukraine proves that the man is totally mad!	['1633877016758845440']	everyone	1574036905062289409	en	[{'type': 'replied_to', 'id': '1630227761812914183'}]	2023-03-09T17:06:51.000Z	0	0	0	0	2	1321898064802697216			
487	1633877016637480960	1633877016637480960	Ukraine hit by one of Russia’s biggest missile barrages this year - The Wall Street Journal https://t.co/yBouGsllV7	['1633877016637480960']	everyone	1227650775964409857	en		2023-03-09T17:06:51.000Z	0	0	0	0	3				
